SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,language,list,trialID,trial,trialType,phase,extra
108027616,0.510937929,0.580959678,1,0.516049564,0.565588653,1,3.844009399,1,0.505826235,0.596330643,1,3.650604248,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027624,0.507535577,0.560021043,1,0.516058147,0.57203567,1,3.836654663,1,0.499013007,0.548006475,1,3.772323608,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027632,0.507510245,0.570027828,1,0.517760575,0.568886876,1,3.84703064,1,0.497259945,0.571168721,1,3.670791626,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027640,0.509053767,0.597840786,1,0.519542515,0.558896244,1,3.824859619,1,0.498565048,0.636785328,1,3.574066162,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027648,0.5068928,0.608759165,1,0.515250146,0.577088952,1,3.830703735,1,0.498535395,0.640429318,1,3.551971436,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027656,0.505160093,0.565869093,1,0.514742553,0.567255735,1,3.821060181,1,0.495577663,0.56448251,1,3.625289917,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027672,0.50470984,0.547952056,1,0.512387037,0.573534846,1,3.829879761,1,0.497032613,0.522369325,1,3.612380981,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027680,0.503280044,0.580158591,1,0.514012694,0.57849139,1,3.846099854,1,0.492547363,0.581825852,1,3.635116577,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027688,0.505909204,0.58056581,1,0.512616456,0.578583479,1,3.843811035,1,0.499201924,0.582548141,1,3.574127197,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027696,0.50249809,0.576681376,1,0.511265278,0.569755435,1,3.827209473,1,0.493730932,0.583607376,1,3.672470093,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027704,0.499782443,0.577212512,1,0.509826839,0.57210499,1,3.842666626,1,0.489738077,0.582320035,1,3.702026367,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027712,0.530907989,0.560171843,1,0.536054313,0.559964657,1,3.846237183,1,0.525761664,0.560378969,1,3.689208984,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027720,0.583157539,0.555964947,1,0.582488537,0.556314111,1,3.820602417,1,0.583826482,0.555615842,1,3.699356079,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027728,0.639844418,0.540031552,1,0.634537876,0.550096989,1,3.78062439,1,0.6451509,0.529966176,1,3.571731567,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027744,0.68103528,0.535724819,1,0.670230269,0.545801997,1,3.784011841,1,0.691840351,0.52564764,1,3.600784302,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027752,0.717469931,0.543451846,1,0.707873881,0.542300105,1,3.736251831,1,0.727065921,0.544603586,1,3.598861694,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027760,0.72764039,0.53757,1,0.723025382,0.534381568,1,3.700790405,1,0.732255399,0.540758371,1,3.589599609,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027768,0.724980772,0.524383724,1,0.723811626,0.516268432,1,3.675491333,1,0.726149917,0.532499015,1,3.581420898,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027776,0.724709392,0.53354305,1,0.717782974,0.536192238,1,3.725845337,1,0.731635809,0.530893862,1,3.589294434,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027784,0.72800523,0.536430001,1,0.726079881,0.538719475,1,3.72277832,1,0.72993058,0.534140527,1,3.599594116,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027792,0.728307784,0.536695123,1,0.724863172,0.542471111,1,3.716766357,1,0.731752396,0.530919135,1,3.574874878,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027800,0.726733446,0.530285895,1,0.725898206,0.521441638,1,3.687652588,1,0.727568686,0.539130151,1,3.582305908,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027808,0.726566911,0.533616424,1,0.724622309,0.532441437,1,3.721588135,1,0.728511572,0.53479141,1,3.57661438,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027816,0.730741084,0.534253716,1,0.729158521,0.536489844,1,3.690139771,1,0.732323647,0.532017648,1,3.573806763,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027824,0.728201747,0.528870165,1,0.72390461,0.519181073,1,3.698135376,1,0.732498825,0.538559258,1,3.577148438,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027832,0.729079187,0.535232902,1,0.730226755,0.534754157,1,3.7368927,1,0.727931619,0.535711586,1,3.568756104,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027840,0.729724169,0.53484416,1,0.728498757,0.539897203,1,3.72416687,1,0.730949581,0.529791117,1,3.576324463,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027848,0.728953242,0.539939165,1,0.728253424,0.543712258,1,3.719421387,1,0.729653001,0.536166131,1,3.583206177,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027856,0.736013055,0.524897397,1,0.739863276,0.505946517,1,3.63961792,1,0.732162893,0.543848276,1,3.585113525,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027864,0.727826893,0.535786867,1,0.726581991,0.537234008,1,3.711273193,1,0.729071796,0.534339786,1,3.558807373,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027872,0.731747985,0.535995364,1,0.731973588,0.53143549,1,3.700531006,1,0.731522441,0.540555298,1,3.56010437,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027880,0.737307131,0.518829584,1,0.741813123,0.507737815,1,3.633621216,1,0.732801139,0.529921353,1,3.556304932,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027888,0.728485465,0.532975256,1,0.728274226,0.536919713,1,3.713195801,1,0.728696644,0.5290308,1,3.550338745,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027896,0.732171178,0.534796834,1,0.732708156,0.53703773,1,3.726608276,1,0.73163414,0.532555997,1,3.563812256,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027904,0.732711792,0.530527532,1,0.734951138,0.528406978,1,3.690597534,1,0.730472445,0.532648087,1,3.552062988,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027912,0.733575702,0.528988838,1,0.737202704,0.523013651,1,3.682434082,1,0.729948699,0.534964025,1,3.546081543,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027920,0.736339808,0.522695839,1,0.741546571,0.510338664,1,3.65423584,1,0.731132984,0.535053015,1,3.548904419,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027928,0.73622787,0.524092078,1,0.743441343,0.51387316,1,3.660079956,1,0.729014456,0.534311056,1,3.545791626,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027936,0.731689751,0.535348475,1,0.73385638,0.541122675,1,3.712692261,1,0.729523122,0.529574275,1,3.544189453,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027944,0.739014149,0.51573813,1,0.747124851,0.501639783,1,3.601577759,1,0.730903506,0.529836416,1,3.552963257,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027952,0.735657513,0.519797206,1,0.74002558,0.51155591,1,3.63180542,1,0.731289446,0.528038502,1,3.529525757,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027960,0.734006524,0.532216072,1,0.739590824,0.527259827,1,3.67956543,1,0.728422284,0.537172318,1,3.551773071,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027968,0.735337734,0.53501004,1,0.736468852,0.540825069,1,3.703079224,1,0.734206617,0.529195011,1,3.532196045,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027976,0.735725999,0.520972729,1,0.740934134,0.503449202,1,3.644363403,1,0.730517805,0.538496196,1,3.543289185,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027984,0.7382617,0.510780454,1,0.748434007,0.485851735,1,3.583053589,1,0.728089392,0.535709143,1,3.532211304,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108027992,0.736584902,0.518927932,1,0.74236536,0.50130415,1,3.621994019,1,0.730804443,0.536551774,1,3.538375854,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028000,0.737392068,0.514554739,1,0.749450564,0.491799384,1,3.565292358,1,0.725333571,0.537310064,1,3.552383423,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028008,0.7405563,0.513150275,1,0.751758575,0.496308893,1,3.594512939,1,0.729354024,0.529991686,1,3.536193848,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028016,0.739860654,0.521182656,1,0.747709215,0.508002162,1,3.612823486,1,0.732012093,0.53436321,1,3.528411865,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028024,0.736864865,0.525782704,1,0.744689465,0.513335407,1,3.621353149,1,0.729040265,0.538230062,1,3.538497925,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028032,0.736734509,0.52071172,1,0.739984691,0.509091794,1,3.618270874,1,0.733484268,0.532331645,1,3.50982666,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028040,0.734802604,0.518590808,1,0.740918696,0.494228989,1,3.604248047,1,0.728686512,0.542952597,1,3.524032593,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028048,0.735453069,0.503419399,1,0.74080348,0.491824508,1,3.60975647,1,0.730102658,0.51501435,1,3.528686523,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028056,0.735038161,0.482245445,1,0.743113279,0.458666593,1,3.558624268,1,0.726963103,0.505824327,1,3.534545898,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028064,0.73496449,0.489016891,1,0.740637183,0.479988039,1,3.616241455,1,0.729291797,0.498045743,1,3.51713562,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028080,0.736356497,0.478000402,1,0.743361413,0.463899523,1,3.591293335,1,0.72935164,0.492101282,1,3.497314453,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028088,0.736665785,0.488738298,1,0.745827258,0.475030452,1,3.606719971,1,0.727504313,0.502446175,1,3.523071289,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028096,0.735692263,0.491925955,1,0.743403077,0.478585392,1,3.598770142,1,0.727981389,0.505266547,1,3.520980835,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028104,0.733888566,0.493119985,1,0.737896681,0.490617275,1,3.621902466,1,0.729880452,0.495622694,1,3.519607544,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028112,0.735791028,0.485816002,1,0.744379342,0.471571833,1,3.589660645,1,0.727202713,0.500060201,1,3.529785156,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028120,0.732738912,0.488893151,1,0.738569379,0.480403394,1,3.627685547,1,0.726908445,0.497382909,1,3.514144897,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028128,0.73326838,0.479065329,1,0.740119338,0.464314371,1,3.575424194,1,0.726417363,0.493816286,1,3.490600586,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028136,0.734733284,0.487464547,1,0.743906558,0.481311351,1,3.605117798,1,0.725560009,0.493617773,1,3.515426636,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028144,0.741073608,0.463699371,1,0.753191471,0.437657833,1,3.530532837,1,0.728955805,0.489740908,1,3.510604858,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028160,0.736749709,0.48346135,1,0.740892708,0.474072695,1,3.598205566,1,0.732606709,0.492850006,1,3.504302979,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028168,0.735824764,0.482418895,1,0.743707478,0.467272878,1,3.600845337,1,0.72794205,0.497564882,1,3.515914917,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028176,0.740016699,0.468249083,1,0.747912645,0.45141238,1,3.539306641,1,0.732120812,0.485085815,1,3.492630005,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028184,0.739188969,0.480257511,1,0.746522367,0.467923641,1,3.577697754,1,0.731855571,0.492591351,1,3.489212036,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028192,0.736928463,0.479790211,1,0.746114373,0.460820258,1,3.57989502,1,0.727742553,0.498760164,1,3.492233276,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028200,0.738107562,0.488100588,1,0.743361592,0.483138531,1,3.623855591,1,0.732853532,0.493062675,1,3.49105835,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028208,0.740252614,0.471141517,1,0.751601577,0.437733561,1,3.526168823,1,0.728903592,0.504549503,1,3.530975342,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028216,0.739048123,0.48224175,1,0.747844994,0.471926451,1,3.594726563,1,0.730251193,0.492557019,1,3.507400513,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028224,0.740237713,0.490355134,1,0.750036418,0.48295787,1,3.629196167,1,0.730439067,0.497752398,1,3.507736206,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028232,0.736948252,0.484152049,1,0.741355121,0.472684085,1,3.624389648,1,0.732541382,0.495620012,1,3.491928101,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028240,0.743630052,0.481662035,1,0.754687011,0.46433562,1,3.579971313,1,0.732573032,0.498988479,1,3.487213135,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028248,0.737360716,0.487938523,1,0.74297303,0.471796006,1,3.633239746,1,0.731748343,0.504081011,1,3.495574951,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028256,0.741787195,0.481166035,1,0.752790451,0.463975906,1,3.570083618,1,0.73078388,0.498356164,1,3.488113403,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028264,0.738494754,0.485909551,1,0.743025422,0.470107138,1,3.595870972,1,0.733964086,0.501711965,1,3.506958008,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028272,0.741564989,0.479934096,1,0.752441049,0.465365469,1,3.577865601,1,0.73068887,0.494502723,1,3.481185913,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028280,0.742563367,0.48171109,1,0.75252074,0.45917201,1,3.566146851,1,0.732605994,0.504250169,1,3.50038147,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028288,0.736570358,0.491934299,1,0.741016448,0.484803915,1,3.647750854,1,0.732124269,0.499064684,1,3.508850098,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028296,0.734707832,0.487915397,1,0.742324889,0.474980682,1,3.612442017,1,0.727090716,0.500850141,1,3.494552612,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028304,0.739172697,0.473544061,1,0.751357138,0.444212645,1,3.531082153,1,0.726988196,0.502875507,1,3.498809814,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028312,0.741789579,0.475857049,1,0.750853002,0.448942602,1,3.556900024,1,0.732726097,0.502771497,1,3.491317749,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028320,0.739761591,0.475993395,1,0.749488652,0.459750742,1,3.585571289,1,0.73003459,0.492236018,1,3.488952637,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028328,0.738503695,0.474770129,1,0.749504685,0.453594536,1,3.568756104,1,0.727502644,0.495945752,1,3.491699219,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028336,0.736889064,0.488828599,1,0.746295333,0.473456264,1,3.618942261,1,0.727482796,0.504200935,1,3.514480591,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028344,0.744930744,0.484807849,1,0.757037401,0.480010301,1,3.610092163,1,0.732824087,0.489605427,1,3.498840332,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028352,0.737778127,0.48277235,1,0.743319273,0.471803755,1,3.618652344,1,0.732236981,0.493740916,1,3.495452881,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028360,0.738591135,0.470731556,1,0.749989271,0.449938208,1,3.574645996,1,0.727192998,0.491524905,1,3.487319946,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028368,0.738453031,0.478232354,1,0.748013675,0.459955782,1,3.579162598,1,0.728892386,0.496508926,1,3.494049072,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028376,0.737450242,0.483670294,1,0.747222662,0.467353106,1,3.604949951,1,0.727677763,0.499987453,1,3.508102417,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028384,0.742030203,0.467884719,1,0.755004287,0.445718437,1,3.563400269,1,0.72905612,0.490051031,1,3.493347168,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028392,0.741199255,0.466751456,1,0.75355792,0.437099844,1,3.54359436,1,0.72884059,0.496403039,1,3.492279053,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028400,0.739828706,0.47161895,1,0.749716103,0.445124269,1,3.556625366,1,0.729941308,0.498113662,1,3.472015381,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028408,0.735483408,0.481256545,1,0.743622601,0.465107828,1,3.616241455,1,0.727344275,0.497405291,1,3.51109314,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028424,0.736963034,0.48248297,1,0.747919142,0.468947649,1,3.596130371,1,0.726006985,0.496018291,1,3.502029419,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028432,0.743093371,0.469868779,1,0.758885026,0.441421568,1,3.545120239,1,0.727301717,0.49831599,1,3.496444702,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028440,0.739740252,0.469173074,1,0.752024531,0.44675076,1,3.542892456,1,0.727455974,0.491595358,1,3.512741089,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028448,0.738893449,0.489510894,1,0.750470698,0.476034194,1,3.616622925,1,0.727316201,0.502987623,1,3.506271362,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028456,0.733350515,0.493416131,1,0.737782776,0.490702778,1,3.636367798,1,0.728918314,0.496129453,1,3.50088501,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028464,0.739555418,0.472834378,1,0.752254844,0.455548614,1,3.556472778,1,0.726855993,0.490120143,1,3.501480103,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028472,0.737977743,0.478803098,1,0.748002708,0.45984301,1,3.559158325,1,0.727952719,0.497763157,1,3.494476318,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028480,0.736967444,0.476390421,1,0.743973196,0.458371729,1,3.570037842,1,0.729961753,0.494409084,1,3.507751465,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028488,0.738090277,0.476130426,1,0.748566508,0.457654148,1,3.585418701,1,0.727614105,0.494606674,1,3.507247925,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028496,0.742251337,0.473914534,1,0.753849328,0.452026099,1,3.570159912,1,0.730653346,0.495802969,1,3.471099854,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028504,0.743439794,0.465031683,1,0.757426858,0.432901829,1,3.531158447,1,0.72945267,0.497161508,1,3.481369019,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028512,0.740784168,0.481370658,1,0.75249368,0.462170899,1,3.570968628,1,0.729074597,0.500570416,1,3.504379272,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028520,0.740547061,0.474562645,1,0.750278771,0.456525356,1,3.569473267,1,0.730815411,0.492599934,1,3.471221924,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028528,0.741992772,0.4692083,1,0.753135502,0.444426864,1,3.558700562,1,0.730850041,0.493989736,1,3.478302002,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028536,0.741360307,0.484652489,1,0.753242731,0.471022725,1,3.609939575,1,0.729477942,0.498282254,1,3.477844238,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028544,0.742404103,0.476336241,1,0.753727496,0.456826329,1,3.558731079,1,0.73108077,0.495846182,1,3.494918823,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028552,0.74285239,0.473519325,1,0.756214857,0.455212951,1,3.559555054,1,0.729489923,0.4918257,1,3.485519409,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028560,0.744145632,0.478543282,1,0.759848595,0.459120631,1,3.554504395,1,0.728442669,0.497965932,1,3.508087158,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028568,0.743692636,0.475077689,1,0.754886925,0.454225689,1,3.558349609,1,0.732498288,0.495929658,1,3.475036621,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028576,0.740018308,0.484491885,1,0.75093317,0.472838372,1,3.585418701,1,0.729103446,0.496145427,1,3.491317749,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028584,0.743896902,0.477001131,1,0.756775498,0.457959086,1,3.567169189,1,0.731018305,0.496043175,1,3.476837158,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028592,0.739202976,0.468455315,1,0.753260672,0.437237561,1,3.522247314,1,0.72514528,0.499673039,1,3.484359741,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028600,0.744466424,0.470976412,1,0.755830109,0.446229905,1,3.529022217,1,0.733102739,0.49572295,1,3.482894897,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028608,0.741270065,0.466999531,1,0.751884282,0.441353649,1,3.524917603,1,0.730655789,0.492645413,1,3.47946167,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028616,0.742810667,0.471863985,1,0.755038261,0.446707875,1,3.537582397,1,0.730583072,0.497020066,1,3.486404419,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028624,0.742850959,0.463513553,1,0.755724669,0.439700603,1,3.527481079,1,0.72997725,0.487326503,1,3.48147583,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028632,0.744527221,0.463747799,1,0.759055674,0.437966257,1,3.524993896,1,0.729998827,0.489529371,1,3.499008179,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028648,0.743238449,0.470083296,1,0.756106555,0.445489138,1,3.556381226,1,0.730370402,0.494677424,1,3.507781982,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028656,0.716040015,0.479102373,1,0.72391206,0.448132306,1,3.525680542,1,0.708167911,0.51007247,1,3.479095459,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028664,0.67654407,0.474210531,1,0.674651623,0.447997987,1,3.528900146,1,0.678436518,0.500423074,1,3.472045898,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028672,0.658128142,0.489314079,1,0.654070377,0.482463837,1,3.595977783,1,0.662185848,0.496164322,1,3.453201294,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028680,0.659981906,0.493889183,1,0.661388516,0.493763089,1,3.601379395,1,0.658575296,0.494015276,1,3.467651367,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028688,0.659292817,0.506771564,1,0.666996777,0.501262069,1,3.615463257,1,0.651588857,0.512281001,1,3.492706299,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028696,0.658370852,0.486395299,1,0.663655937,0.464685082,1,3.549255371,1,0.653085768,0.508105516,1,3.469894409,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028704,0.656970739,0.504330575,1,0.658423722,0.504943609,1,3.628952026,1,0.655517697,0.503717542,1,3.464752197,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028712,0.65579915,0.494048476,1,0.660796523,0.479121327,1,3.572372437,1,0.650801837,0.508975625,1,3.477645874,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028720,0.663298488,0.478144646,1,0.673231363,0.456703633,1,3.526321411,1,0.653365612,0.499585629,1,3.450515747,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028728,0.660354078,0.47637704,1,0.670790315,0.443162739,1,3.499450684,1,0.649917841,0.509591341,1,3.510803223,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028736,0.658879995,0.496770412,1,0.664814174,0.499278158,1,3.650848389,1,0.652945876,0.494262666,1,3.452209473,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028744,0.656654179,0.494594753,1,0.657582104,0.499275029,1,3.656097412,1,0.655726254,0.489914507,1,3.459487915,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028752,0.657318711,0.479069173,1,0.664191842,0.452585548,1,3.554443359,1,0.65044558,0.505552769,1,3.508117676,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028768,0.660102725,0.47546953,1,0.668483615,0.449660063,1,3.533187866,1,0.651721776,0.501278996,1,3.497970581,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028776,0.656730652,0.498812228,1,0.659372091,0.493143618,1,3.654342651,1,0.654089272,0.504480839,1,3.483459473,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028784,0.651930332,0.511017025,1,0.65639317,0.503550887,1,3.673950195,1,0.647467554,0.518483162,1,3.516525269,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028792,0.655377865,0.50625807,1,0.653214574,0.508384407,1,3.67829895,1,0.657541096,0.504131734,1,3.48651123,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028800,0.652154565,0.502046287,1,0.656318903,0.502374947,1,3.689712524,1,0.647990286,0.501717627,1,3.510055542,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028808,0.655753136,0.488742173,1,0.658872604,0.495888203,1,3.703231812,1,0.652633667,0.481596172,1,3.484008789,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028816,0.653470755,0.49982354,1,0.660639882,0.488195181,1,3.674789429,1,0.646301568,0.5114519,1,3.523956299,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028824,0.654715538,0.494339764,1,0.658655882,0.481702834,1,3.717819214,1,0.650775194,0.506976724,1,3.524368286,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028832,0.651358843,0.504691243,1,0.65295285,0.499798089,1,3.732070923,1,0.649764776,0.509584367,1,3.531387329,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028840,0.651043296,0.509631395,1,0.655084908,0.504571855,1,3.739044189,1,0.647001684,0.514690936,1,3.576568604,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028848,0.65356648,0.493770659,1,0.655566335,0.49826774,1,3.726119995,1,0.651566565,0.489273608,1,3.514633179,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028856,0.657714188,0.487973809,1,0.661783338,0.484204143,1,3.710952759,1,0.653645039,0.491743475,1,3.527923584,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028864,0.65085417,0.496639848,1,0.652100563,0.498042434,1,3.745071411,1,0.649607778,0.495237261,1,3.539901733,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028872,0.651522756,0.49934721,1,0.651787341,0.500705302,1,3.797531128,1,0.65125823,0.497989088,1,3.547149658,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028880,0.6506989,0.506981492,1,0.653656721,0.502631783,1,3.778656006,1,0.647741139,0.511331141,1,3.589294434,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028888,0.650127649,0.505571842,1,0.65351069,0.501957655,1,3.774978638,1,0.646744609,0.509186029,1,3.588500977,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028896,0.648059011,0.505806267,1,0.650927901,0.500743091,1,3.785812378,1,0.64519012,0.510869443,1,3.612457275,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028904,0.649707794,0.498852432,1,0.65149039,0.497765034,1,3.782897949,1,0.647925258,0.499939799,1,3.580627441,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
108028912,0.647194386,0.490547568,1,0.648975849,0.496481955,1,3.791534424,1,0.645412862,0.48461318,1,3.574417114,1,1,spa,1,23,14,NA,target_distractor,queso-sapo
