SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,baby_id,dataBirth,sex,testDate,language,list,trialID,trial,trialType,getter,phase,stimulus,locationTarget
602477248,0.682151675,0.402333468,1,0.687325597,0.353080034,1,3.398284912,1,0.676977754,0.451586902,1,3.259597778,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477248,0.686160207,0.400526762,1,0.695255816,0.34166953,1,3.384750366,1,0.677064657,0.459384024,1,3.255661011,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477248,0.684514403,0.424579263,1,0.690097392,0.401669174,1,3.480941772,1,0.678931475,0.447489321,1,3.235076904,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477248,0.688231468,0.405295789,1,0.702439487,0.365461349,1,3.392379761,1,0.67402339,0.445130199,1,3.265548706,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477248,0.687475622,0.37508741,1,0.698640108,0.304879397,1,3.333633423,1,0.676311135,0.445295423,1,3.261291504,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477248,0.688501835,0.401286632,1,0.707799733,0.337863505,1,3.344497681,1,0.669203877,0.464709759,1,3.283752441,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.689135075,0.385422766,1,0.70510757,0.332853287,1,3.327514648,1,0.67316252,0.437992245,1,3.252807617,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.681972265,0.436385751,1,0.698214769,0.403690904,1,3.458282471,1,0.665729702,0.469080597,1,3.29548645,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.682985306,0.433163404,1,0.692110896,0.407526702,1,3.485733032,1,0.673859715,0.458800077,1,3.264480591,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.682405949,0.407008827,1,0.690366864,0.371753395,1,3.408294678,1,0.674445093,0.442264259,1,3.235488892,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.689013481,0.419508547,1,0.697330892,0.387368798,1,3.433502197,1,0.68069613,0.451648295,1,3.214050293,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.687527537,0.408028841,1,0.695188582,0.357691139,1,3.412643433,1,0.679866552,0.458366513,1,3.254852295,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.684261441,0.383393705,1,0.694064319,0.314893901,1,3.323379517,1,0.674458623,0.451893538,1,3.255477905,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477312,0.688669801,0.402839005,1,0.698841393,0.355865449,1,3.365402222,1,0.678498149,0.449812561,1,3.277618408,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.681236029,0.419491827,1,0.688813984,0.370469511,1,3.416564941,1,0.673658133,0.468514115,1,3.260726929,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.690496624,0.397979885,1,0.704762399,0.364868462,1,3.397125244,1,0.676230848,0.431091309,1,3.20993042,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.683867633,0.39374283,1,0.695973992,0.350897282,1,3.390304565,1,0.671761274,0.436588377,1,3.247741699,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.68005532,0.428895116,1,0.689421475,0.381409138,1,3.460723877,1,0.670689166,0.476381093,1,3.280761719,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.681850016,0.421940565,1,0.689494669,0.388332784,1,3.440414429,1,0.674205363,0.455548376,1,3.25189209,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.691482067,0.353323996,1,0.702766359,0.271627903,1,3.213775635,1,0.680197775,0.435020059,1,3.229171753,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477376,0.687571406,0.406951517,1,0.697820485,0.361721367,1,3.379089355,1,0.677322388,0.452181667,1,3.208648682,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.68328321,0.407052934,1,0.690127432,0.366583586,1,3.397109985,1,0.676438987,0.447522283,1,3.242858887,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.680488944,0.426968277,1,0.690937877,0.388789833,1,3.440673828,1,0.670039952,0.46514672,1,3.236755371,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.687615395,0.394050658,1,0.706764519,0.339238256,1,3.330337524,1,0.66846627,0.448863089,1,3.224349976,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.684045196,0.407234192,1,0.693491638,0.357335061,1,3.33416748,1,0.674598813,0.457133353,1,3.228881836,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.689543486,0.410617679,1,0.699672163,0.368074089,1,3.365753174,1,0.679414749,0.453161269,1,3.217544556,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.689351737,0.380440056,1,0.694562078,0.342921793,1,3.336685181,1,0.684141397,0.417958319,1,3.180160522,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.683295667,0.396550864,1,0.694733024,0.350142717,1,3.333816528,1,0.671858311,0.442959011,1,3.238601685,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477440,0.689427435,0.415439606,1,0.699543238,0.3932271,1,3.364822388,1,0.679311633,0.437652141,1,3.221130371,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.687712491,0.416741937,1,0.697928607,0.396927774,1,3.336273193,1,0.677496374,0.436556101,1,3.162780762,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.680441976,0.441191465,1,0.688583493,0.418058932,1,3.417526245,1,0.672300458,0.464323997,1,3.203430176,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.683157563,0.405260146,1,0.696950257,0.344585896,1,3.281082153,1,0.66936481,0.465934366,1,3.221374512,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.686154723,0.407567382,1,0.698055565,0.34786436,1,3.249816895,1,0.674253881,0.467270434,1,3.195999146,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.682355762,0.394538254,1,0.690761924,0.343670398,1,3.280380249,1,0.673949599,0.445406109,1,3.17350769,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.684346676,0.400114596,1,0.700410545,0.338836402,1,3.259490967,1,0.668282747,0.46139279,1,3.195617676,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.684541881,0.389392465,1,0.700239837,0.366788656,1,3.287139893,1,0.668843925,0.411996275,1,3.118438721,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477504,0.675614953,0.426999271,1,0.68129015,0.393990815,1,3.356216431,1,0.669939816,0.460007727,1,3.202072144,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.677850604,0.398554385,1,0.692135274,0.344730049,1,3.260864258,1,0.663565934,0.45237872,1,3.210113525,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.679791451,0.413849443,1,0.685325086,0.364360005,1,3.29675293,1,0.674257755,0.463338882,1,3.162643433,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.680873513,0.403583944,1,0.691661298,0.36383754,1,3.297744751,1,0.670085728,0.443330348,1,3.162368774,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.681987226,0.432213664,1,0.6915977,0.416416228,1,3.377593994,1,0.672376752,0.4480111,1,3.178466797,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.681082129,0.421017468,1,0.685902357,0.391487479,1,3.350585938,1,0.676261902,0.450547457,1,3.16166687,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.680418015,0.414499938,1,0.687763035,0.380887955,1,3.354248047,1,0.673072994,0.448111951,1,3.154159546,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.68639344,0.395662427,1,0.696978211,0.34171313,1,3.218780518,1,0.675808668,0.449611753,1,3.160507202,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477568,0.680846572,0.403669655,1,0.693138599,0.352789134,1,3.237167358,1,0.668554604,0.454550177,1,3.139953613,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.686304212,0.401129603,1,0.693834662,0.343663245,1,3.24118042,1,0.678773701,0.458595961,1,3.130966187,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.687148094,0.38600114,1,0.698709607,0.321796745,1,3.179946899,1,0.675586641,0.450205535,1,3.144119263,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.686295509,0.397346139,1,0.699960291,0.333786905,1,3.194152832,1,0.672630668,0.460905343,1,3.170333862,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.681230009,0.423471034,1,0.683070302,0.390729994,1,3.296783447,1,0.679389715,0.456212044,1,3.153442383,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.683896124,0.436694205,1,0.697335958,0.414242953,1,3.334564209,1,0.67045629,0.459145486,1,3.138565063,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.683893085,0.401550293,1,0.691674113,0.350021839,1,3.221389771,1,0.676112056,0.453078747,1,3.125808716,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.686898708,0.403871894,1,0.701065183,0.340347528,1,3.220336914,1,0.672732174,0.467396289,1,3.135147095,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477632,0.683338284,0.417112708,1,0.692219317,0.378876448,1,3.245864868,1,0.674457192,0.455348998,1,3.135162354,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.687469721,0.379909217,1,0.703938663,0.325516611,1,3.159179688,1,0.671000779,0.434301794,1,3.067840576,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.685938895,0.419237137,1,0.692037702,0.383046418,1,3.273330688,1,0.679840088,0.455427885,1,3.137863159,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.688109159,0.411618292,1,0.698833227,0.370306909,1,3.227386475,1,0.677385092,0.452929705,1,3.120010376,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.682287693,0.427537143,1,0.693293452,0.405670553,1,3.331100464,1,0.671281993,0.449403763,1,3.097229004,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.686276436,0.401245356,1,0.688855112,0.361117303,1,3.25819397,1,0.683697701,0.441373438,1,3.083679199,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.678706765,0.412679732,1,0.683651209,0.355922759,1,3.249923706,1,0.673762321,0.469436675,1,3.147232056,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.680123508,0.432134748,1,0.689267576,0.40251708,1,3.311691284,1,0.67097944,0.461752445,1,3.147399902,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477696,0.686070561,0.430906475,1,0.690592587,0.404621899,1,3.326766968,1,0.681548476,0.45719105,1,3.150482178,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.686161876,0.375373453,1,0.697163761,0.308441758,1,3.132263184,1,0.675159991,0.442305148,1,3.105957031,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.683538675,0.409442693,1,0.689609468,0.363198102,1,3.276229858,1,0.677467942,0.455687284,1,3.117752075,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.687511265,0.417926311,1,0.695297062,0.370584428,1,3.243499756,1,0.679725468,0.465268195,1,3.132720947,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.68228817,0.436197937,1,0.689969957,0.403828591,1,3.332717896,1,0.674606383,0.468567252,1,3.145568848,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.682213426,0.408498824,1,0.689014673,0.367616534,1,3.254425049,1,0.675412118,0.449381113,1,3.131454468,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.682281375,0.420821965,1,0.692846775,0.385037035,1,3.283706665,1,0.671715975,0.456606895,1,3.094528198,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.681654215,0.409343541,1,0.686596096,0.374542594,1,3.308410645,1,0.676712394,0.444144487,1,3.122436523,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477760,0.689673543,0.412163794,1,0.700815022,0.36530894,1,3.222396851,1,0.678532064,0.459018648,1,3.15814209,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.685888648,0.402480185,1,0.695342541,0.356067508,1,3.244186401,1,0.676434755,0.448892891,1,3.160705566,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.680818319,0.409243047,1,0.691755176,0.401362419,1,3.32258606,1,0.669881403,0.417123646,1,3.050460815,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.683935285,0.417330563,1,0.69201678,0.388989925,1,3.265548706,1,0.675853848,0.445671171,1,3.111251831,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.683905482,0.420055389,1,0.69336915,0.392527044,1,3.314651489,1,0.674441874,0.447583735,1,3.124145508,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.679323316,0.458704293,1,0.682068825,0.469841778,1,3.440979004,1,0.676577747,0.447566777,1,3.119613647,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.679726362,0.423522651,1,0.684074461,0.400429428,1,3.327056885,1,0.675378323,0.446615875,1,3.10836792,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477824,0.689764321,0.425190836,1,0.702558279,0.394736439,1,3.314498901,1,0.676970363,0.455645233,1,3.096679688,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.686380267,0.426864505,1,0.693801761,0.424659163,1,3.355453491,1,0.678958833,0.429069817,1,3.055343628,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.684862375,0.433434188,1,0.693637252,0.414793283,1,3.358215332,1,0.676087499,0.452075064,1,3.096878052,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.682507217,0.431620061,1,0.68506223,0.389268756,1,3.346084595,1,0.679952204,0.473971397,1,3.122756958,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.687354684,0.40215975,1,0.702662647,0.364196688,1,3.264678955,1,0.672046661,0.440122843,1,3.105392456,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.685223758,0.425085187,1,0.69555527,0.384493351,1,3.30291748,1,0.674892247,0.465677023,1,3.142028809,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.685067058,0.406226039,1,0.691007078,0.367007792,1,3.288116455,1,0.679126978,0.445444316,1,3.139511108,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.685124397,0.435498655,1,0.689887464,0.406068206,1,3.393630981,1,0.68036139,0.464929134,1,3.165466309,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477888,0.683335423,0.435455322,1,0.696407139,0.411822677,1,3.348098755,1,0.670263767,0.459087938,1,3.126846313,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.684972107,0.445810229,1,0.689558744,0.447772533,1,3.419158936,1,0.68038547,0.443847924,1,3.148666382,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.685701251,0.430888891,1,0.694705009,0.400221467,1,3.381607056,1,0.676697493,0.461556345,1,3.126174927,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.685752511,0.399688512,1,0.698498547,0.356634021,1,3.271453857,1,0.673006535,0.442743003,1,3.131622314,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.685444355,0.421771109,1,0.695854247,0.39357084,1,3.358825684,1,0.675034463,0.449971378,1,3.139877319,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.679854989,0.44013375,1,0.688022196,0.427231669,1,3.434005737,1,0.671687722,0.453035861,1,3.154998779,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.68445313,0.422448456,1,0.693996608,0.404415548,1,3.401733398,1,0.674909592,0.440481335,1,3.137008667,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.683942974,0.419803292,1,0.697069824,0.382555336,1,3.363037109,1,0.670816123,0.457051247,1,3.143600464,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602477952,0.689558506,0.398149073,1,0.703409731,0.352979809,1,3.310592651,1,0.675707281,0.443318367,1,3.126571655,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.696971893,0.372931957,1,0.705831945,0.327460706,1,3.31111145,1,0.688111782,0.418403208,1,3.15953064,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.705211699,0.381901503,1,0.710539043,0.358752429,1,3.340164185,1,0.699884355,0.405050576,1,3.148101807,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.715146899,0.347150654,1,0.724511862,0.313636184,1,3.302536011,1,0.705781996,0.380665123,1,3.110473633,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.71122849,0.355038792,1,0.723204434,0.295463234,1,3.283554077,1,0.699252486,0.41461435,1,3.176559448,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.706312239,0.375553042,1,0.718850553,0.327894539,1,3.358673096,1,0.693773925,0.423211545,1,3.190032959,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.707626224,0.38768363,1,0.71852237,0.357037216,1,3.382644653,1,0.696730018,0.418330073,1,3.17741394,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.712083399,0.336506665,1,0.721332848,0.267806709,1,3.262512207,1,0.702833951,0.405206591,1,3.167266846,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478016,0.711208463,0.368982315,1,0.715831935,0.321459353,1,3.355697632,1,0.70658505,0.416505277,1,3.20362854,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.709210873,0.367380142,1,0.720050573,0.327718109,1,3.354827881,1,0.698371112,0.407042146,1,3.191497803,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.707661986,0.37623769,1,0.718894422,0.33229658,1,3.355026245,1,0.69642961,0.420178771,1,3.222335815,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.71184957,0.362001359,1,0.727585554,0.317379981,1,3.33694458,1,0.696113586,0.406622767,1,3.219772339,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.705884457,0.365559399,1,0.712355316,0.326180905,1,3.387130737,1,0.699413598,0.404937863,1,3.172225952,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.708816469,0.348105192,1,0.715518117,0.289645821,1,3.341308594,1,0.70211482,0.406564564,1,3.1953125,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.701295018,0.374583483,1,0.70668453,0.368669242,1,3.455993652,1,0.695905447,0.380497754,1,3.169250488,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.710419774,0.36012423,1,0.722295046,0.302676946,1,3.343734741,1,0.698544562,0.417571545,1,3.185623169,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478080,0.711603463,0.366479456,1,0.724040687,0.31831789,1,3.369384766,1,0.699166238,0.414641023,1,3.243133545,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.707285285,0.382558703,1,0.716109514,0.370231628,1,3.450592041,1,0.698461056,0.394885749,1,3.189285278,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.704221606,0.353383839,1,0.712079287,0.303847492,1,3.374572754,1,0.696363986,0.402920187,1,3.193984985,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.707386255,0.38638401,1,0.718165576,0.353534192,1,3.433959961,1,0.696606934,0.419233829,1,3.220855713,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.708906293,0.367662907,1,0.716045678,0.339177907,1,3.457458496,1,0.701766849,0.396147937,1,3.183349609,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.705705047,0.379829645,1,0.720429957,0.346528709,1,3.442840576,1,0.690980077,0.413130611,1,3.226043701,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.703561783,0.395011842,1,0.714795351,0.354440868,1,3.488815308,1,0.692328274,0.435582817,1,3.249526978,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.701605201,0.394257784,1,0.710885584,0.355101019,1,3.462814331,1,0.692324758,0.433414519,1,3.242874146,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478144,0.706391573,0.381474853,1,0.714561045,0.350490719,1,3.430740356,1,0.698222101,0.412459016,1,3.238067627,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
602478208,0.710335076,0.374158442,1,0.717836082,0.340048283,1,3.420852661,1,0.70283407,0.408268571,1,3.228729248,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,2,4,2,4,target_distractor,ganivet-aixeta,right
