SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,language,list,numtrial_lista,trial,process,extra
108029176,0.7315782308578,0.4808139503002,1,0.7385072112083,0.4529783129692,1,3.865188598633,1,0.7246492505074,0.5086495876312,1,3.66960144043,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029184,0.7334469556808,0.4764440059662,1,0.7398698925972,0.4479350745678,1,3.876937866211,1,0.7270239591599,0.5049529671669,1,3.672821044922,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029192,0.7359119653702,0.4817052483559,1,0.7433423995972,0.458171159029,1,3.874572753906,1,0.7284815311432,0.5052393078804,1,3.660720825195,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029200,0.7350723743439,0.472979426384,1,0.742498934269,0.4441125392914,1,3.831848144531,1,0.7276458740234,0.5018463134766,1,3.660263061523,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029208,0.730038523674,0.48321428895,1,0.7359260320663,0.465057849884,1,3.856658935547,1,0.7241510152817,0.5013707280159,1,3.651489257813,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029216,0.7336618900299,0.4823600053787,1,0.7388539910316,0.4613574743271,1,3.826995849609,1,0.7284697294235,0.5033625364304,1,3.675109863281,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029224,0.7317412495613,0.4913713037968,1,0.7348752617836,0.4834387898445,1,3.814987182617,1,0.728607237339,0.499303817749,1,3.647277832031,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029232,0.7338371276855,0.5011211037636,1,0.7393098473549,0.4953780174255,1,3.775238037109,1,0.7283644676208,0.5068641901016,1,3.653717041016,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029240,0.7331347465515,0.4964869618416,1,0.7384843230247,0.4892535507679,1,3.803482055664,1,0.7277852296829,0.5037203431129,1,3.629333496094,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029248,0.7319626808167,0.4917110204697,1,0.7374914884567,0.481112152338,1,3.751525878906,1,0.7264338731766,0.5023099184036,1,3.649215698242,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029256,0.7338628768921,0.4815809428692,1,0.7391389608383,0.458379805088,1,3.807250976563,1,0.7285867333412,0.5047820806503,1,3.651519775391,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029264,0.7339679002762,0.4910097122192,1,0.7389541268349,0.4791240990162,1,3.71223449707,1,0.7289816141129,0.5028953552246,1,3.647232055664,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029272,0.7314411401749,0.4878332614899,1,0.7365383505821,0.4738755226135,1,3.778244018555,1,0.726343870163,0.5017910003662,1,3.635726928711,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029280,0.734981238842,0.4998592734337,1,0.7418204545975,0.4959558546543,1,3.74235534668,1,0.7281420230865,0.5037626624107,1,3.643676757813,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029288,0.7332143783569,0.5043402910233,1,0.740449488163,0.5031667351723,1,3.693939208984,1,0.7259793281555,0.5055138468742,1,3.669708251953,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029296,0.7306536436081,0.4701438844204,1,0.7365390658379,0.4384336471558,1,3.687057495117,1,0.7247682213783,0.501854121685,1,3.652557373047,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029304,0.7327404022217,0.4901455044746,1,0.7395594716072,0.4795545041561,1,3.754287719727,1,0.7259213328362,0.5007364749908,1,3.654495239258,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029312,0.7313418984413,0.5390887260437,1,0.7337056994438,0.5800140500069,1,3.647552490234,1,0.7289780974388,0.4981634020805,1,3.637710571289,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029320,0.7342935204506,0.51265001297,1,0.7414980530739,0.5202065110207,1,3.800140380859,1,0.7270889878273,0.5050934553146,1,3.65837097168,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029328,0.7302315235138,0.464428126812,1,0.7324837446213,0.4294855296612,1,3.732040405273,1,0.7279793024063,0.4993707239628,1,3.64826965332,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029336,0.7332035303116,0.5148192644119,1,0.7393968701363,0.5307495594025,1,3.789047241211,1,0.7270101904869,0.4988889992237,1,3.638107299805,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029344,0.7351356744766,0.4936890900135,1,0.7436836361885,0.4906144440174,1,3.736511230469,1,0.7265877127647,0.4967637360096,1,3.638610839844,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029352,0.7403308749199,0.5202189087868,1,0.7530521154404,0.5380913615227,1,3.695938110352,1,0.7276096343994,0.5023464560509,1,3.649124145508,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029360,0.7346270084381,0.5173814296722,1,0.742677628994,0.5379166007042,1,3.674758911133,1,0.7265763878822,0.4968462586403,1,3.645690917969,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029368,0.738229393959,0.503711938858,1,0.7503437399864,0.5151789188385,1,3.702301025391,1,0.7261150479317,0.4922449290752,1,3.638229370117,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029376,0.7394268512726,0.5542407035828,1,0.7453147768974,0.5947904586792,1,3.588897705078,1,0.7335389852524,0.513691008091,1,3.670776367188,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029384,0.7341206073761,0.4971160888672,1,0.7407681941986,0.4938983619213,1,3.829391479492,1,0.7274729609489,0.5003338456154,1,3.646301269531,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108029392,0.7299329042435,0.4267074167728,1,0.7337730526924,0.3488013148308,1,3.257095336914,1,0.7260926961899,0.5046135187149,1,3.63996887207,1,spa,1,23,14,TARGET_DISTRACTOR,queso-sapo
108031544,0.4886311292648,0.5407085418701,1,0.4906884431839,0.5244526267052,1,3.523345947266,1,0.4865738153458,0.5569644570351,1,3.468032836914,1,spa,1,2,15,PRIMEIMAGE,botella
108031552,0.4924941658974,0.5409206748009,1,0.4943816363811,0.5191034674644,1,3.519241333008,1,0.4906066954136,0.5627378821373,1,3.464508056641,1,spa,1,2,15,PRIMEIMAGE,botella
108031568,0.4889919757843,0.5514681339264,1,0.4931447207928,0.5438727140427,1,3.549743652344,1,0.4848392307758,0.5590636134148,1,3.470123291016,1,spa,1,2,15,PRIMEIMAGE,botella
108031576,0.4889099597931,0.5246999263763,1,0.4879749119282,0.4853435456753,1,3.439849853516,1,0.4898449778557,0.5640562772751,1,3.455062866211,1,spa,1,2,15,PRIMEIMAGE,botella
108031584,0.4905810952187,0.4831984639168,1,0.4912405312061,0.4369602799416,1,3.323684692383,1,0.4899216294289,0.529436647892,1,3.368682861328,1,spa,1,2,15,PRIMEIMAGE,botella
108031592,0.4889463186264,0.5377875566483,1,0.4915696978569,0.5125842690468,1,3.491180419922,1,0.4863229691982,0.5629908442497,1,3.431747436523,1,spa,1,2,15,PRIMEIMAGE,botella
108031600,0.4921105504036,0.5438796877861,1,0.4964827299118,0.5294162034988,1,3.535537719727,1,0.4877384006977,0.5583431720734,1,3.430953979492,1,spa,1,2,15,PRIMEIMAGE,botella
108031608,0.4893599748611,0.5481420755386,1,0.4898086488247,0.5414381027222,1,3.530334472656,1,0.4889112710953,0.5548460483551,1,3.422576904297,1,spa,1,2,15,PRIMEIMAGE,botella
108031616,0.4912495613098,0.5344489812851,1,0.4899142384529,0.5099521279335,1,3.49040222168,1,0.492584913969,0.558945775032,1,3.420196533203,1,spa,1,2,15,PRIMEIMAGE,botella
108031624,0.4917365312576,0.4841707348824,1,0.4909642338753,0.4398835897446,1,3.293350219727,1,0.49250882864,0.5284578800201,1,3.344024658203,1,spa,1,2,15,PRIMEIMAGE,botella
108031632,0.490850687027,0.5366539955139,1,0.4876287579536,0.5402274131775,1,3.522537231445,1,0.4940726459026,0.5330805182457,1,3.356018066406,1,spa,1,2,15,PRIMEIMAGE,botella
108031640,0.489935696125,0.5360349416733,1,0.4905164539814,0.532700419426,1,3.526062011719,1,0.4893549084663,0.5393694043159,1,3.370361328125,1,spa,1,2,15,PRIMEIMAGE,botella
108031648,0.4916520118713,0.526066839695,1,0.4894663691521,0.5207141041756,1,3.490264892578,1,0.4938376247883,0.5314195752144,1,3.358169555664,1,spa,1,2,15,PRIMEIMAGE,botella
108031656,0.4902116656303,0.5120596885681,1,0.4865116178989,0.5179670453072,1,3.49137878418,1,0.4939117133617,0.5061522722244,1,3.297088623047,1,spa,1,2,15,PRIMEIMAGE,botella
108031664,0.4940968453884,0.5060924291611,1,0.4897001385689,0.5166417360306,1,3.487945556641,1,0.4984935522079,0.4955431818962,1,3.264892578125,1,spa,1,2,15,PRIMEIMAGE,botella
108031672,0.489491969347,0.505378484726,1,0.487049728632,0.5077742934227,1,3.464797973633,1,0.491934210062,0.5029827356339,1,3.277816772461,1,spa,1,2,15,PRIMEIMAGE,botella
108031680,0.4911232292652,0.5093608498573,1,0.4900559484959,0.5062016248703,1,3.463943481445,1,0.4921905100346,0.5125200748444,1,3.282241821289,1,spa,1,2,15,PRIMEIMAGE,botella
108031688,0.4895462393761,0.4852754175663,1,0.4882015287876,0.4680244326591,1,3.358032226563,1,0.4908909499645,0.5025264024734,1,3.276580810547,1,spa,1,2,15,PRIMEIMAGE,botella
108031696,0.4912317991257,0.5009042024612,1,0.4882514178753,0.488981872797,1,3.399124145508,1,0.4942122101784,0.5128265023232,1,3.293075561523,1,spa,1,2,15,PRIMEIMAGE,botella
108031704,0.4890992343426,0.5090873241425,1,0.4908792674541,0.4675776958466,1,3.328903198242,1,0.487319201231,0.5505969524384,1,3.384170532227,1,spa,1,2,15,PRIMEIMAGE,botella
108031712,0.4891475439072,0.4966094493866,1,0.4904088675976,0.4322825670242,1,3.247756958008,1,0.4878862500191,0.560936331749,1,3.384475708008,1,spa,1,2,15,PRIMEIMAGE,botella
108031720,0.4864646196365,0.4860441088676,1,0.4849149882793,0.4505061805248,1,3.296936035156,1,0.4880142211914,0.5215820074081,1,3.311248779297,1,spa,1,2,15,PRIMEIMAGE,botella
108031728,0.488952755928,0.5050480365753,1,0.4868900179863,0.4621834754944,1,3.337936401367,1,0.4910154938698,0.5479125976563,1,3.371704101563,1,spa,1,2,15,PRIMEIMAGE,botella
108031736,0.4914980530739,0.4844368696213,1,0.4892504513264,0.4714181125164,1,3.330032348633,1,0.4937456250191,0.4974556267262,1,3.250854492188,1,spa,1,2,15,PRIMEIMAGE,botella
108031744,0.4889821708202,0.4408583641052,1,0.4845488667488,0.4036381840706,1,3.207763671875,1,0.4934154748917,0.4780785739422,1,3.207061767578,1,spa,1,2,15,PRIMEIMAGE,botella
108031752,0.4917579293251,0.5030383467674,1,0.4923899173737,0.4913913905621,1,3.382904052734,1,0.4911259114742,0.5146852731705,1,3.291381835938,1,spa,1,2,15,PRIMEIMAGE,botella
108031760,0.4863685965538,0.517653465271,1,0.4862939119339,0.5037676095963,1,3.431198120117,1,0.4864432811737,0.5315393209457,1,3.347396850586,1,spa,1,2,15,PRIMEIMAGE,botella
108031768,0.4930466413498,0.4582023620605,1,0.4915915131569,0.4001570940018,1,3.196762084961,1,0.494501799345,0.5162476301193,1,3.297637939453,1,spa,1,2,15,PRIMEIMAGE,botella
108031776,0.492408156395,0.4589674472809,1,0.4908910989761,0.4297316074371,1,3.262496948242,1,0.4939252436161,0.4882032871246,1,3.232925415039,1,spa,1,2,15,PRIMEIMAGE,botella
108031784,0.4886355400085,0.4775660634041,1,0.4869135916233,0.4492437243462,1,3.307525634766,1,0.4903574585915,0.505888402462,1,3.283706665039,1,spa,1,2,15,PRIMEIMAGE,botella
108031792,0.4937582910061,0.5051218867302,1,0.4917097091675,0.5156642198563,1,3.475784301758,1,0.4958068728447,0.4945795834064,1,3.272994995117,1,spa,1,2,15,PRIMEIMAGE,botella
108031800,0.491090297699,0.5164989233017,1,0.4914880394936,0.4911058545113,1,3.421600341797,1,0.4906925559044,0.5418919324875,1,3.381195068359,1,spa,1,2,15,PRIMEIMAGE,botella
108031808,0.4890621006489,0.5427088737488,1,0.4897290766239,0.5376256108284,1,3.506408691406,1,0.4883951246738,0.5477920770645,1,3.37532043457,1,spa,1,2,15,PRIMEIMAGE,botella
108031816,0.4931758642197,0.5140550732613,1,0.4920124411583,0.508809864521,1,3.467712402344,1,0.4943392574787,0.5193002820015,1,3.299682617188,1,spa,1,2,15,PRIMEIMAGE,botella
108031824,0.4957221746445,0.4979317486286,1,0.4932142198086,0.4980439543724,1,3.434112548828,1,0.498230099678,0.4978195428848,1,3.271102905273,1,spa,1,2,15,PRIMEIMAGE,botella
108031840,0.4982026219368,0.4259108304977,1,0.4918710291386,0.4123396277428,1,3.317337036133,1,0.5045341849327,0.4394820332527,1,3.214126586914,1,spa,1,2,15,PRIMEIMAGE,botella
108031848,0.4956754744053,0.438071668148,1,0.4897567033768,0.436463534832,1,3.435775756836,1,0.5015942454338,0.4396798014641,1,3.27507019043,1,spa,1,2,15,PRIMEIMAGE,botella
108031856,0.4970094561577,0.4306995272636,1,0.4966368377209,0.4063681364059,1,3.372680664063,1,0.4973820447922,0.455030888319,1,3.283050537109,1,spa,1,2,15,PRIMEIMAGE,botella
108031864,0.4966876208782,0.4254029393196,1,0.4969699084759,0.402000695467,1,3.361572265625,1,0.4964053332806,0.4488052129745,1,3.275238037109,1,spa,1,2,15,PRIMEIMAGE,botella
108031872,0.4952978491783,0.4092955887318,1,0.4914845824242,0.3831695616245,1,3.288452148438,1,0.4991110861301,0.435421615839,1,3.261474609375,1,spa,1,2,15,PRIMEIMAGE,botella
108031880,0.4971984028816,0.4583533704281,1,0.4941365122795,0.4364595711231,1,3.438659667969,1,0.5002602934837,0.480247169733,1,3.355316162109,1,spa,1,2,15,PRIMEIMAGE,botella
108031888,0.4946371912956,0.4448352456093,1,0.4913809299469,0.4087066948414,1,3.371704101563,1,0.497893422842,0.4809637963772,1,3.35530090332,1,spa,1,2,15,PRIMEIMAGE,botella
108031896,0.4975945949554,0.4325923025608,1,0.4922118484974,0.4165023565292,1,3.402572631836,1,0.5029773712158,0.4486822485924,1,3.287490844727,1,spa,1,2,15,PRIMEIMAGE,botella
108031904,0.4943234920502,0.439960360527,1,0.491110175848,0.4279331862926,1,3.442672729492,1,0.49753677845,0.4519875049591,1,3.315887451172,1,spa,1,2,15,PRIMEIMAGE,botella
108031912,0.4924262166023,0.4388507604599,1,0.4862102866173,0.4371000230312,1,3.44189453125,1,0.498642116785,0.4406014680862,1,3.27197265625,1,spa,1,2,15,PRIMEIMAGE,botella
108031920,0.4956378936768,0.4266998767853,1,0.4903529584408,0.404690772295,1,3.379653930664,1,0.5009228587151,0.4487090110779,1,3.285049438477,1,spa,1,2,15,PRIMEIMAGE,botella
108031928,0.4925282001495,0.4278626143932,1,0.4928216040134,0.3901687264442,1,3.351516723633,1,0.4922347664833,0.4655565023422,1,3.345932006836,1,spa,1,2,15,PRIMEIMAGE,botella
108031936,0.4949418902397,0.4597480297089,1,0.4917966723442,0.4543518424034,1,3.484985351563,1,0.4980871081352,0.465144187212,1,3.354080200195,1,spa,1,2,15,PRIMEIMAGE,botella
108031944,0.4940943717957,0.464919090271,1,0.4920356571674,0.4661560356617,1,3.533935546875,1,0.4961531162262,0.463682115078,1,3.347625732422,1,spa,1,2,15,PRIMEIMAGE,botella
108031952,0.4965483248234,0.4547244906425,1,0.4934440851212,0.4593680799007,1,3.509231567383,1,0.4996525645256,0.450080871582,1,3.315551757813,1,spa,1,2,15,PRIMEIMAGE,botella
108031960,0.4940432906151,0.4257552623749,1,0.4892656505108,0.4098936617374,1,3.419631958008,1,0.4988209307194,0.4416168630123,1,3.306396484375,1,spa,1,2,15,PRIMEIMAGE,botella
108031968,0.4908354878426,0.471902012825,1,0.4877110719681,0.4646232128143,1,3.531402587891,1,0.493959903717,0.479180842638,1,3.407638549805,1,spa,1,2,15,PRIMEIMAGE,botella
108031976,0.4927544593811,0.4506456255913,1,0.4897176325321,0.4240808784962,1,3.433807373047,1,0.4957912564278,0.4772104024887,1,3.416412353516,1,spa,1,2,15,PRIMEIMAGE,botella
108031984,0.496968716383,0.4562437534332,1,0.4965215325356,0.448482632637,1,3.529113769531,1,0.4974159002304,0.4640048444271,1,3.39958190918,1,spa,1,2,15,PRIMEIMAGE,botella
108031992,0.4975030422211,0.4497706890106,1,0.4915437400341,0.4597089290619,1,3.52311706543,1,0.5034623146057,0.4398324489594,1,3.31640625,1,spa,1,2,15,PRIMEIMAGE,botella
108032000,0.4960837960243,0.430784881115,1,0.4938046634197,0.4132142663002,1,3.410736083984,1,0.4983628988266,0.4483554661274,1,3.3603515625,1,spa,1,2,15,PRIMEIMAGE,botella
108032008,0.4949285387993,0.4459865093231,1,0.4916033744812,0.4423236548901,1,3.48388671875,1,0.4982537329197,0.4496493637562,1,3.363739013672,1,spa,1,2,15,PRIMEIMAGE,botella
108032016,0.4981816411018,0.4723058342934,1,0.4938738048077,0.4636444151402,1,3.56022644043,1,0.5024894475937,0.4809672534466,1,3.423233032227,1,spa,1,2,15,PRIMEIMAGE,botella
108032024,0.4954220056534,0.4490903019905,1,0.4912240803242,0.4277876615524,1,3.46452331543,1,0.4996199607849,0.4703929424286,1,3.415054321289,1,spa,1,2,15,PRIMEIMAGE,botella
108032032,0.4923760294914,0.406497746706,1,0.4894840717316,0.366690993309,1,3.341934204102,1,0.4952680170536,0.446304500103,1,3.361541748047,1,spa,1,2,15,PRIMEIMAGE,botella
108032048,0.4944326877594,0.4733589291573,1,0.4941550195217,0.4648517072201,1,3.549987792969,1,0.4947103559971,0.4818661808968,1,3.421081542969,1,spa,1,2,15,PRIMEIMAGE,botella
108032056,0.4954048395157,0.4484940171242,1,0.4920629858971,0.4676230251789,1,3.581756591797,1,0.4987467229366,0.4293650090694,1,3.323165893555,1,spa,1,2,15,PRIMEIMAGE,botella
108032064,0.4952353239059,0.456173658371,1,0.493113309145,0.4664207398891,1,3.56071472168,1,0.4973573386669,0.4459265768528,1,3.35514831543,1,spa,1,2,15,PRIMEIMAGE,botella
108032072,0.4979907870293,0.4380079805851,1,0.4938693344593,0.4676623642445,1,3.568511962891,1,0.5021122694016,0.4083535969257,1,3.25732421875,1,spa,1,2,15,PRIMEIMAGE,botella
108032080,0.4973462224007,0.4337309002876,1,0.4904995262623,0.455577224493,1,3.54248046875,1,0.5041929483414,0.4118845462799,1,3.291702270508,1,spa,1,2,15,PRIMEIMAGE,botella
108032088,0.4939115643501,0.4174761176109,1,0.4920037090778,0.4163222014904,1,3.4599609375,1,0.4958194494247,0.4186300337315,1,3.307388305664,1,spa,1,2,15,PRIMEIMAGE,botella
108032096,0.4952240586281,0.4383191466331,1,0.4933649301529,0.4536969959736,1,3.547241210938,1,0.4970831871033,0.4229412674904,1,3.328948974609,1,spa,1,2,15,PRIMEIMAGE,botella
108032104,0.4946748614311,0.4441379904747,1,0.4940364956856,0.4270031750202,1,3.511505126953,1,0.495313256979,0.4612727761269,1,3.421875,1,spa,1,2,15,PRIMEIMAGE,botella
108032112,0.4979971647263,0.4393790960312,1,0.4940333664417,0.4622282087803,1,3.571624755859,1,0.5019609928131,0.4165299832821,1,3.320770263672,1,spa,1,2,15,PRIMEIMAGE,botella
108032120,0.4975116550922,0.4632388353348,1,0.4939934015274,0.4688023030758,1,3.579330444336,1,0.5010299086571,0.4576753973961,1,3.396926879883,1,spa,1,2,15,PRIMEIMAGE,botella
108032128,0.4981288909912,0.4505468010902,1,0.4966997504234,0.4480812847614,1,3.55192565918,1,0.4995580613613,0.4530122876167,1,3.368316650391,1,spa,1,2,15,PRIMEIMAGE,botella
108032136,0.4993472099304,0.4220817387104,1,0.4974763989449,0.4382444918156,1,3.528686523438,1,0.501218020916,0.4059189856052,1,3.283081054688,1,spa,1,2,15,PRIMEIMAGE,botella
108032144,0.4978187084198,0.4477998018265,1,0.4988244771957,0.4637718200684,1,3.591903686523,1,0.4968129098415,0.4318278133869,1,3.354461669922,1,spa,1,2,15,PRIMEIMAGE,botella
108032152,0.4970164895058,0.4355500936508,1,0.4947465360165,0.4659001231194,1,3.598770141602,1,0.4992864429951,0.4052000939846,1,3.296173095703,1,spa,1,2,15,PRIMEIMAGE,botella
108032160,0.4945573806763,0.4517144262791,1,0.4918560683727,0.4711169600487,1,3.612075805664,1,0.4972586631775,0.4323118925095,1,3.353805541992,1,spa,1,2,15,PRIMEIMAGE,botella
108032176,0.496828109026,0.4409403800964,1,0.4962087869644,0.4560832381248,1,3.577026367188,1,0.4974474310875,0.4257975518703,1,3.356536865234,1,spa,1,2,15,PRIMEIMAGE,botella
108032184,0.4961332678795,0.43829241395,1,0.491766244173,0.4258132278919,1,3.5087890625,1,0.5005003213882,0.450771600008,1,3.39533996582,1,spa,1,2,15,PRIMEIMAGE,botella
108032192,0.4968516230583,0.4231189787388,1,0.4940092265606,0.3951171636581,1,3.464584350586,1,0.4996940493584,0.4511207938194,1,3.405349731445,1,spa,1,2,15,PRIMEIMAGE,botella
108032200,0.4949436485767,0.4590710401535,1,0.4935902655125,0.4703141450882,1,3.598388671875,1,0.496297031641,0.4478279054165,1,3.414978027344,1,spa,1,2,15,PRIMEIMAGE,botella
108032208,0.4981299340725,0.4195152521133,1,0.4943289756775,0.4192928671837,1,3.527297973633,1,0.5019308924675,0.4197376072407,1,3.330352783203,1,spa,1,2,15,PRIMEIMAGE,botella
108032216,0.4950936436653,0.4673996269703,1,0.495187997818,0.4633024036884,1,3.644561767578,1,0.4949992597103,0.4714968502522,1,3.452301025391,1,spa,1,2,15,PRIMEIMAGE,botella
108032224,0.5008158683777,0.4225500822067,1,0.498731970787,0.4229092597961,1,3.527557373047,1,0.502899825573,0.4221909344196,1,3.344955444336,1,spa,1,2,15,PRIMEIMAGE,botella
108032232,0.4962573051453,0.4688663780689,1,0.4953897297382,0.4696810543537,1,3.62370300293,1,0.4971249103546,0.4680517017841,1,3.461791992188,1,spa,1,2,15,PRIMEIMAGE,botella
108032240,0.4966012537479,0.4312534928322,1,0.4923849701881,0.4574383795261,1,3.608642578125,1,0.5008175373077,0.4050685763359,1,3.281448364258,1,spa,1,2,15,PRIMEIMAGE,botella
108032248,0.4947679638863,0.4651742875576,1,0.4914781749249,0.4667780995369,1,3.648696899414,1,0.4980577230453,0.4635704755783,1,3.437561035156,1,spa,1,2,15,PRIMEIMAGE,botella
108032256,0.4980781078339,0.4433981776237,1,0.4933837354183,0.4684333503246,1,3.633117675781,1,0.5027724504471,0.4183630347252,1,3.334991455078,1,spa,1,2,15,PRIMEIMAGE,botella
108032264,0.4959255754948,0.4398488402367,1,0.4907444119453,0.4109582602978,1,3.492248535156,1,0.5011067390442,0.4687393903732,1,3.450942993164,1,spa,1,2,15,PRIMEIMAGE,botella
108032272,0.4972447752953,0.4650085568428,1,0.4953599870205,0.4899961054325,1,3.681640625,1,0.4991295337677,0.4400209784508,1,3.392333984375,1,spa,1,2,15,PRIMEIMAGE,botella
108032280,0.4961352050304,0.4672884345055,1,0.496365994215,0.4632707238197,1,3.637420654297,1,0.4959044158459,0.4713061451912,1,3.458343505859,1,spa,1,2,15,PRIMEIMAGE,botella
108032288,0.4964520335197,0.4605070054531,1,0.4933039844036,0.4510239064693,1,3.579376220703,1,0.4996001124382,0.4699901044369,1,3.45686340332,1,spa,1,2,15,PRIMEIMAGE,botella
108032296,0.4963968396187,0.4332045018673,1,0.4921390712261,0.4248714745045,1,3.542297363281,1,0.5006546378136,0.4415375292301,1,3.403106689453,1,spa,1,2,15,PRIMEIMAGE,botella
108032304,0.4949355721474,0.4553284645081,1,0.4895696043968,0.4804047346115,1,3.669570922852,1,0.5003015398979,0.4302521646023,1,3.407669067383,1,spa,1,2,15,PRIMEIMAGE,botella
108032312,0.4996073544025,0.4361550807953,1,0.4946487545967,0.4537306427956,1,3.639007568359,1,0.5045659542084,0.418579518795,1,3.333358764648,1,spa,1,2,15,PRIMEIMAGE,botella
108032320,0.4956491589546,0.4146299958229,1,0.4957941770554,0.4021923840046,1,3.478744506836,1,0.4955041706562,0.4270675778389,1,3.381958007813,1,spa,1,2,15,PRIMEIMAGE,botella
108032328,0.4949482679367,0.4519354104996,1,0.4939857423306,0.4587176442146,1,3.642318725586,1,0.4959107637405,0.4451532065868,1,3.435745239258,1,spa,1,2,15,PRIMEIMAGE,botella
108032336,0.4950652718544,0.4714703261852,1,0.4930174350739,0.490741699934,1,3.678131103516,1,0.4971131384373,0.4521989524364,1,3.446228027344,1,spa,1,2,15,PRIMEIMAGE,botella
108032344,0.4925336539745,0.4759656786919,1,0.4893267154694,0.4641157388687,1,3.649597167969,1,0.4957405924797,0.487815618515,1,3.515380859375,1,spa,1,2,15,PRIMEIMAGE,botella
108032352,0.4957429170609,0.4517926871777,1,0.4937389791012,0.4450424015522,1,3.63166809082,1,0.4977468848228,0.4585429728031,1,3.452407836914,1,spa,1,2,15,PRIMEIMAGE,botella
108032360,0.4927817285061,0.4906540513039,1,0.4946330487728,0.4862960875034,1,3.689392089844,1,0.4909304082394,0.495011985302,1,3.539001464844,1,spa,1,2,15,PRIMEIMAGE,botella
108032368,0.4928169548512,0.4618258476257,1,0.4882700145245,0.4807026088238,1,3.664794921875,1,0.4973638951778,0.44294911623,1,3.429382324219,1,spa,1,2,15,PRIMEIMAGE,botella
108032376,0.4932355880737,0.4692111909389,1,0.4878594279289,0.4683957397938,1,3.660614013672,1,0.4986117184162,0.4700266420841,1,3.505142211914,1,spa,1,2,15,PRIMEIMAGE,botella
108032384,0.4959415495396,0.4689452648163,1,0.494587123394,0.487750440836,1,3.703323364258,1,0.4972959756851,0.4501400887966,1,3.459197998047,1,spa,1,2,15,PRIMEIMAGE,botella
108032392,0.4938053488731,0.4833753705025,1,0.4892378151417,0.4881375432014,1,3.695465087891,1,0.4983728528023,0.4786132276058,1,3.521499633789,1,spa,1,2,15,PRIMEIMAGE,botella
108032400,0.4978734254837,0.4907297194004,1,0.4927962422371,0.4969626069069,1,3.719482421875,1,0.5029506087303,0.4844968318939,1,3.533493041992,1,spa,1,2,15,PRIMEIMAGE,botella
108032408,0.4948678612709,0.4976854920387,1,0.4954418838024,0.5154265165329,1,3.748672485352,1,0.4942938387394,0.4799444377422,1,3.516021728516,1,spa,1,2,15,PRIMEIMAGE,botella
108032416,0.4946801662445,0.475306481123,1,0.4919113814831,0.4612637758255,1,3.673477172852,1,0.4974489510059,0.4893491864204,1,3.568649291992,1,spa,1,2,15,PRIMEIMAGE,botella
108032424,0.4954847693443,0.4701984524727,1,0.4929696023464,0.4849189221859,1,3.710327148438,1,0.4979999661446,0.4554779529572,1,3.470260620117,1,spa,1,2,15,PRIMEIMAGE,botella
108032432,0.4943702816963,0.461823374033,1,0.4918468594551,0.4707249701023,1,3.682312011719,1,0.4968936741352,0.4529217779636,1,3.461959838867,1,spa,1,2,15,PRIMEIMAGE,botella
108032440,0.492734849453,0.4859147667885,1,0.4915356338024,0.4889449179173,1,3.718688964844,1,0.4939340949059,0.4828846156597,1,3.557464599609,1,spa,1,2,15,PRIMEIMAGE,botella
108032448,0.4969577789307,0.4603953659534,1,0.4950714111328,0.4882469177246,1,3.736206054688,1,0.4988441765308,0.4325438141823,1,3.440231323242,1,spa,1,2,15,PRIMEIMAGE,botella
108032456,0.4970992803574,0.4560559988022,1,0.4976411759853,0.4574433267117,1,3.691650390625,1,0.4965574145317,0.4546686410904,1,3.516815185547,1,spa,1,2,15,PRIMEIMAGE,botella
