"ID"	"trialType"	"TimeBin"	"Language"	"Profile"	"TotalSamples"	"SamplesTarget"	"SamplesDistractor"	"AOI"	"ProbFix"	"Time"
"cognatepriming5"	"noncognate"	9	"Spanish"	"Monolingual"	60	24	24	"Distractor"	0.4	900
"cognatepriming5"	"noncognate"	10	"Spanish"	"Monolingual"	60	24	24	"Target"	0.4	1000
"cognatepriming5"	"noncognate"	10	"Spanish"	"Monolingual"	60	24	24	"Distractor"	0.4	1000
"cognatepriming5"	"noncognate"	11	"Spanish"	"Monolingual"	60	29	17	"Target"	0.483333333333333	1100
"cognatepriming5"	"noncognate"	11	"Spanish"	"Monolingual"	60	29	17	"Distractor"	0.283333333333333	1100
"cognatepriming5"	"noncognate"	12	"Spanish"	"Monolingual"	60	41	4	"Target"	0.683333333333333	1200
"cognatepriming5"	"noncognate"	12	"Spanish"	"Monolingual"	60	41	4	"Distractor"	0.0666666666666667	1200
"cognatepriming5"	"noncognate"	13	"Spanish"	"Monolingual"	60	48	0	"Target"	0.8	1300
"cognatepriming5"	"noncognate"	13	"Spanish"	"Monolingual"	60	48	0	"Distractor"	0	1300
"cognatepriming5"	"noncognate"	14	"Spanish"	"Monolingual"	60	NA	NA	"Target"	NA	1400
"cognatepriming5"	"noncognate"	14	"Spanish"	"Monolingual"	60	NA	NA	"Distractor"	NA	1400
"cognatepriming5"	"noncognate"	15	"Spanish"	"Monolingual"	60	NA	NA	"Target"	NA	1500
"cognatepriming5"	"noncognate"	15	"Spanish"	"Monolingual"	60	NA	NA	"Distractor"	NA	1500
"cognatepriming5"	"noncognate"	16	"Spanish"	"Monolingual"	60	36	12	"Target"	0.6	1600
"cognatepriming5"	"noncognate"	16	"Spanish"	"Monolingual"	60	36	12	"Distractor"	0.2	1600
"cognatepriming5"	"noncognate"	17	"Spanish"	"Monolingual"	60	36	12	"Target"	0.6	1700
"cognatepriming5"	"noncognate"	17	"Spanish"	"Monolingual"	60	36	12	"Distractor"	0.2	1700
"cognatepriming5"	"noncognate"	18	"Spanish"	"Monolingual"	60	36	12	"Target"	0.6	1800
"cognatepriming5"	"noncognate"	18	"Spanish"	"Monolingual"	60	36	12	"Distractor"	0.2	1800
"cognatepriming5"	"noncognate"	19	"Spanish"	"Monolingual"	60	NA	NA	"Target"	NA	1900
"cognatepriming5"	"noncognate"	19	"Spanish"	"Monolingual"	60	NA	NA	"Distractor"	NA	1900
"cognatepriming5"	"noncognate"	20	"Spanish"	"Monolingual"	53	NA	NA	"Target"	NA	2000
"cognatepriming5"	"noncognate"	20	"Spanish"	"Monolingual"	53	NA	NA	"Distractor"	NA	2000
"cognatepriming5"	"unrelated"	1	"Spanish"	"Monolingual"	143	NA	NA	"Target"	NA	100
"cognatepriming5"	"unrelated"	1	"Spanish"	"Monolingual"	143	NA	NA	"Distractor"	NA	100
"cognatepriming5"	"unrelated"	2	"Spanish"	"Monolingual"	132	NA	NA	"Target"	NA	200
"cognatepriming5"	"unrelated"	2	"Spanish"	"Monolingual"	132	NA	NA	"Distractor"	NA	200
"cognatepriming5"	"unrelated"	3	"Spanish"	"Monolingual"	132	NA	NA	"Target"	NA	300
"cognatepriming5"	"unrelated"	3	"Spanish"	"Monolingual"	132	NA	NA	"Distractor"	NA	300
"cognatepriming5"	"unrelated"	4	"Spanish"	"Monolingual"	132	76	26	"Target"	0.575757575757576	400
"cognatepriming5"	"unrelated"	4	"Spanish"	"Monolingual"	132	76	26	"Distractor"	0.196969696969697	400
"cognatepriming5"	"unrelated"	5	"Spanish"	"Monolingual"	132	85	36	"Target"	0.643939393939394	500
"cognatepriming5"	"unrelated"	5	"Spanish"	"Monolingual"	132	85	36	"Distractor"	0.272727272727273	500
"cognatepriming5"	"unrelated"	6	"Spanish"	"Monolingual"	132	92	37	"Target"	0.696969696969697	600
"cognatepriming5"	"unrelated"	6	"Spanish"	"Monolingual"	132	92	37	"Distractor"	0.28030303030303	600
"cognatepriming5"	"unrelated"	7	"Spanish"	"Monolingual"	132	NA	NA	"Target"	NA	700
"cognatepriming5"	"unrelated"	7	"Spanish"	"Monolingual"	132	NA	NA	"Distractor"	NA	700
"cognatepriming5"	"unrelated"	8	"Spanish"	"Monolingual"	132	81	48	"Target"	0.613636363636364	800
"cognatepriming5"	"unrelated"	8	"Spanish"	"Monolingual"	132	81	48	"Distractor"	0.363636363636364	800
"cognatepriming5"	"unrelated"	9	"Spanish"	"Monolingual"	132	72	54	"Target"	0.545454545454545	900
"cognatepriming5"	"unrelated"	9	"Spanish"	"Monolingual"	132	72	54	"Distractor"	0.409090909090909	900
"cognatepriming5"	"unrelated"	10	"Spanish"	"Monolingual"	132	72	60	"Target"	0.545454545454545	1000
"cognatepriming5"	"unrelated"	10	"Spanish"	"Monolingual"	132	72	60	"Distractor"	0.454545454545455	1000
"cognatepriming5"	"unrelated"	11	"Spanish"	"Monolingual"	132	62	60	"Target"	0.46969696969697	1100
"cognatepriming5"	"unrelated"	11	"Spanish"	"Monolingual"	132	62	60	"Distractor"	0.454545454545455	1100
"cognatepriming5"	"unrelated"	12	"Spanish"	"Monolingual"	132	60	57	"Target"	0.454545454545455	1200
"cognatepriming5"	"unrelated"	12	"Spanish"	"Monolingual"	132	60	57	"Distractor"	0.431818181818182	1200
"cognatepriming5"	"unrelated"	13	"Spanish"	"Monolingual"	132	71	58	"Target"	0.537878787878788	1300
"cognatepriming5"	"unrelated"	13	"Spanish"	"Monolingual"	132	71	58	"Distractor"	0.439393939393939	1300
"cognatepriming5"	"unrelated"	14	"Spanish"	"Monolingual"	132	72	60	"Target"	0.545454545454545	1400
"cognatepriming5"	"unrelated"	14	"Spanish"	"Monolingual"	132	72	60	"Distractor"	0.454545454545455	1400
"cognatepriming5"	"unrelated"	15	"Spanish"	"Monolingual"	132	61	69	"Target"	0.462121212121212	1500
"cognatepriming5"	"unrelated"	15	"Spanish"	"Monolingual"	132	61	69	"Distractor"	0.522727272727273	1500
"cognatepriming5"	"unrelated"	16	"Spanish"	"Monolingual"	132	57	72	"Target"	0.431818181818182	1600
"cognatepriming5"	"unrelated"	16	"Spanish"	"Monolingual"	132	57	72	"Distractor"	0.545454545454545	1600
"cognatepriming5"	"unrelated"	17	"Spanish"	"Monolingual"	132	48	84	"Target"	0.363636363636364	1700
"cognatepriming5"	"unrelated"	17	"Spanish"	"Monolingual"	132	48	84	"Distractor"	0.636363636363636	1700
"cognatepriming5"	"unrelated"	18	"Spanish"	"Monolingual"	132	48	81	"Target"	0.363636363636364	1800
"cognatepriming5"	"unrelated"	18	"Spanish"	"Monolingual"	132	48	81	"Distractor"	0.613636363636364	1800
"cognatepriming5"	"unrelated"	19	"Spanish"	"Monolingual"	132	60	72	"Target"	0.454545454545455	1900
"cognatepriming5"	"unrelated"	19	"Spanish"	"Monolingual"	132	60	72	"Distractor"	0.545454545454545	1900
"cognatepriming5"	"unrelated"	20	"Spanish"	"Monolingual"	119	55	64	"Target"	0.46218487394958	2000
"cognatepriming5"	"unrelated"	20	"Spanish"	"Monolingual"	119	55	64	"Distractor"	0.53781512605042	2000
"cognatepriming7"	"cognate"	1	"Catalan"	"Bilingual"	78	1	6	"Target"	0.0128205128205128	100
"cognatepriming7"	"cognate"	1	"Catalan"	"Bilingual"	78	1	6	"Distractor"	0.0769230769230769	100
"cognatepriming7"	"cognate"	2	"Catalan"	"Bilingual"	72	12	12	"Target"	0.166666666666667	200
"cognatepriming7"	"cognate"	2	"Catalan"	"Bilingual"	72	12	12	"Distractor"	0.166666666666667	200
"cognatepriming7"	"cognate"	3	"Catalan"	"Bilingual"	72	NA	NA	"Target"	NA	300
"cognatepriming7"	"cognate"	3	"Catalan"	"Bilingual"	72	NA	NA	"Distractor"	NA	300
"cognatepriming7"	"cognate"	4	"Catalan"	"Bilingual"	72	NA	NA	"Target"	NA	400
"cognatepriming7"	"cognate"	4	"Catalan"	"Bilingual"	72	NA	NA	"Distractor"	NA	400
"cognatepriming7"	"cognate"	5	"Catalan"	"Bilingual"	72	46	24	"Target"	0.638888888888889	500
"cognatepriming7"	"cognate"	5	"Catalan"	"Bilingual"	72	46	24	"Distractor"	0.333333333333333	500
"cognatepriming7"	"cognate"	6	"Catalan"	"Bilingual"	72	51	18	"Target"	0.708333333333333	600
"cognatepriming7"	"cognate"	6	"Catalan"	"Bilingual"	72	51	18	"Distractor"	0.25	600
"cognatepriming7"	"cognate"	7	"Catalan"	"Bilingual"	72	60	12	"Target"	0.833333333333333	700
"cognatepriming7"	"cognate"	7	"Catalan"	"Bilingual"	72	60	12	"Distractor"	0.166666666666667	700
"cognatepriming7"	"cognate"	8	"Catalan"	"Bilingual"	72	51	18	"Target"	0.708333333333333	800
"cognatepriming7"	"cognate"	8	"Catalan"	"Bilingual"	72	51	18	"Distractor"	0.25	800
"cognatepriming7"	"cognate"	9	"Catalan"	"Bilingual"	72	55	12	"Target"	0.763888888888889	900
"cognatepriming7"	"cognate"	9	"Catalan"	"Bilingual"	72	55	12	"Distractor"	0.166666666666667	900
"cognatepriming7"	"cognate"	10	"Catalan"	"Bilingual"	72	48	23	"Target"	0.666666666666667	1000
"cognatepriming7"	"cognate"	10	"Catalan"	"Bilingual"	72	48	23	"Distractor"	0.319444444444444	1000
"cognatepriming7"	"cognate"	11	"Catalan"	"Bilingual"	72	48	24	"Target"	0.666666666666667	1100
"cognatepriming7"	"cognate"	11	"Catalan"	"Bilingual"	72	48	24	"Distractor"	0.333333333333333	1100
"cognatepriming7"	"cognate"	12	"Catalan"	"Bilingual"	72	48	24	"Target"	0.666666666666667	1200
"cognatepriming7"	"cognate"	12	"Catalan"	"Bilingual"	72	48	24	"Distractor"	0.333333333333333	1200
"cognatepriming7"	"cognate"	13	"Catalan"	"Bilingual"	72	55	15	"Target"	0.763888888888889	1300
"cognatepriming7"	"cognate"	13	"Catalan"	"Bilingual"	72	55	15	"Distractor"	0.208333333333333	1300
"cognatepriming7"	"cognate"	14	"Catalan"	"Bilingual"	72	61	9	"Target"	0.847222222222222	1400
"cognatepriming7"	"cognate"	14	"Catalan"	"Bilingual"	72	61	9	"Distractor"	0.125	1400
"cognatepriming7"	"cognate"	15	"Catalan"	"Bilingual"	72	72	0	"Target"	1	1500
"cognatepriming7"	"cognate"	15	"Catalan"	"Bilingual"	72	72	0	"Distractor"	0	1500
"cognatepriming7"	"cognate"	16	"Catalan"	"Bilingual"	72	72	0	"Target"	1	1600
"cognatepriming7"	"cognate"	16	"Catalan"	"Bilingual"	72	72	0	"Distractor"	0	1600
"cognatepriming7"	"cognate"	17	"Catalan"	"Bilingual"	72	71	0	"Target"	0.986111111111111	1700
"cognatepriming7"	"cognate"	17	"Catalan"	"Bilingual"	72	71	0	"Distractor"	0	1700
"cognatepriming7"	"cognate"	18	"Catalan"	"Bilingual"	72	60	10	"Target"	0.833333333333333	1800
"cognatepriming7"	"cognate"	18	"Catalan"	"Bilingual"	72	60	10	"Distractor"	0.138888888888889	1800
"cognatepriming7"	"cognate"	19	"Catalan"	"Bilingual"	72	NA	NA	"Target"	NA	1900
"cognatepriming7"	"cognate"	19	"Catalan"	"Bilingual"	72	NA	NA	"Distractor"	NA	1900
"cognatepriming7"	"cognate"	20	"Catalan"	"Bilingual"	65	NA	NA	"Target"	NA	2000
"cognatepriming7"	"cognate"	20	"Catalan"	"Bilingual"	65	NA	NA	"Distractor"	NA	2000
"cognatepriming7"	"noncognate"	1	"Catalan"	"Bilingual"	91	NA	NA	"Target"	NA	100
"cognatepriming7"	"noncognate"	1	"Catalan"	"Bilingual"	91	NA	NA	"Distractor"	NA	100
"cognatepriming7"	"noncognate"	2	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	200
"cognatepriming7"	"noncognate"	2	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	200
"cognatepriming7"	"noncognate"	3	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	300
"cognatepriming7"	"noncognate"	3	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	300
"cognatepriming7"	"noncognate"	4	"Catalan"	"Bilingual"	84	36	26	"Target"	0.428571428571429	400
"cognatepriming7"	"noncognate"	4	"Catalan"	"Bilingual"	84	36	26	"Distractor"	0.30952380952381	400
"cognatepriming7"	"noncognate"	5	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	500
"cognatepriming7"	"noncognate"	5	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	500
"cognatepriming7"	"noncognate"	6	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	600
"cognatepriming7"	"noncognate"	6	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	600
"cognatepriming7"	"noncognate"	7	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	700
"cognatepriming7"	"noncognate"	7	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	700
"cognatepriming7"	"noncognate"	8	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	800
"cognatepriming7"	"noncognate"	8	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	800
"cognatepriming7"	"noncognate"	9	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	900
"cognatepriming7"	"noncognate"	9	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	900
"cognatepriming7"	"noncognate"	10	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1000
"cognatepriming7"	"noncognate"	10	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1000
"cognatepriming7"	"noncognate"	11	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1100
"cognatepriming7"	"noncognate"	11	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1100
"cognatepriming7"	"noncognate"	12	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1200
"cognatepriming7"	"noncognate"	12	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1200
"cognatepriming7"	"noncognate"	13	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1300
"cognatepriming7"	"noncognate"	13	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1300
"cognatepriming7"	"noncognate"	14	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1400
"cognatepriming7"	"noncognate"	14	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1400
"cognatepriming7"	"noncognate"	15	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1500
"cognatepriming7"	"noncognate"	15	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1500
"cognatepriming7"	"noncognate"	16	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1600
"cognatepriming7"	"noncognate"	16	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1600
"cognatepriming7"	"noncognate"	17	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	1700
"cognatepriming7"	"noncognate"	17	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	1700
"cognatepriming7"	"noncognate"	18	"Catalan"	"Bilingual"	84	48	36	"Target"	0.571428571428571	1800
"cognatepriming7"	"noncognate"	18	"Catalan"	"Bilingual"	84	48	36	"Distractor"	0.428571428571429	1800
"cognatepriming7"	"noncognate"	19	"Catalan"	"Bilingual"	84	48	36	"Target"	0.571428571428571	1900
"cognatepriming7"	"noncognate"	19	"Catalan"	"Bilingual"	84	48	36	"Distractor"	0.428571428571429	1900
"cognatepriming7"	"noncognate"	20	"Catalan"	"Bilingual"	75	NA	NA	"Target"	NA	2000
"cognatepriming7"	"noncognate"	20	"Catalan"	"Bilingual"	75	NA	NA	"Distractor"	NA	2000
"cognatepriming7"	"unrelated"	1	"Catalan"	"Bilingual"	143	NA	NA	"Target"	NA	100
"cognatepriming7"	"unrelated"	1	"Catalan"	"Bilingual"	143	NA	NA	"Distractor"	NA	100
"cognatepriming7"	"unrelated"	2	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	200
"cognatepriming7"	"unrelated"	2	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	200
"cognatepriming7"	"unrelated"	3	"Catalan"	"Bilingual"	132	24	24	"Target"	0.181818181818182	300
"cognatepriming7"	"unrelated"	3	"Catalan"	"Bilingual"	132	24	24	"Distractor"	0.181818181818182	300
"cognatepriming7"	"unrelated"	4	"Catalan"	"Bilingual"	132	36	39	"Target"	0.272727272727273	400
"cognatepriming7"	"unrelated"	4	"Catalan"	"Bilingual"	132	36	39	"Distractor"	0.295454545454545	400
"cognatepriming7"	"unrelated"	5	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	500
"cognatepriming7"	"unrelated"	5	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	500
"cognatepriming7"	"unrelated"	6	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	600
"cognatepriming7"	"unrelated"	6	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	600
"cognatepriming7"	"unrelated"	7	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	700
"cognatepriming7"	"unrelated"	7	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	700
"cognatepriming7"	"unrelated"	8	"Catalan"	"Bilingual"	132	74	36	"Target"	0.560606060606061	800
"cognatepriming7"	"unrelated"	8	"Catalan"	"Bilingual"	132	74	36	"Distractor"	0.272727272727273	800
"cognatepriming7"	"unrelated"	9	"Catalan"	"Bilingual"	132	90	27	"Target"	0.681818181818182	900
"cognatepriming7"	"unrelated"	9	"Catalan"	"Bilingual"	132	90	27	"Distractor"	0.204545454545455	900
"cognatepriming7"	"unrelated"	10	"Catalan"	"Bilingual"	132	103	14	"Target"	0.78030303030303	1000
"cognatepriming7"	"unrelated"	10	"Catalan"	"Bilingual"	132	103	14	"Distractor"	0.106060606060606	1000
"cognatepriming7"	"unrelated"	11	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	1100
"cognatepriming7"	"unrelated"	11	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	1100
"cognatepriming7"	"unrelated"	12	"Catalan"	"Bilingual"	132	96	24	"Target"	0.727272727272727	1200
"cognatepriming7"	"unrelated"	12	"Catalan"	"Bilingual"	132	96	24	"Distractor"	0.181818181818182	1200
"cognatepriming7"	"unrelated"	13	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	1300
"cognatepriming7"	"unrelated"	13	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	1300
"cognatepriming7"	"unrelated"	14	"Catalan"	"Bilingual"	132	95	24	"Target"	0.71969696969697	1400
"cognatepriming7"	"unrelated"	14	"Catalan"	"Bilingual"	132	95	24	"Distractor"	0.181818181818182	1400
"cognatepriming7"	"unrelated"	15	"Catalan"	"Bilingual"	132	84	34	"Target"	0.636363636363636	1500
"cognatepriming7"	"unrelated"	15	"Catalan"	"Bilingual"	132	84	34	"Distractor"	0.257575757575758	1500
"cognatepriming7"	"unrelated"	16	"Catalan"	"Bilingual"	132	84	36	"Target"	0.636363636363636	1600
"cognatepriming7"	"unrelated"	16	"Catalan"	"Bilingual"	132	84	36	"Distractor"	0.272727272727273	1600
"cognatepriming7"	"unrelated"	17	"Catalan"	"Bilingual"	132	84	36	"Target"	0.636363636363636	1700
"cognatepriming7"	"unrelated"	17	"Catalan"	"Bilingual"	132	84	36	"Distractor"	0.272727272727273	1700
"cognatepriming7"	"unrelated"	18	"Catalan"	"Bilingual"	132	84	36	"Target"	0.636363636363636	1800
"cognatepriming7"	"unrelated"	18	"Catalan"	"Bilingual"	132	84	36	"Distractor"	0.272727272727273	1800
"cognatepriming7"	"unrelated"	19	"Catalan"	"Bilingual"	132	NA	NA	"Target"	NA	1900
"cognatepriming7"	"unrelated"	19	"Catalan"	"Bilingual"	132	NA	NA	"Distractor"	NA	1900
"cognatepriming7"	"unrelated"	20	"Catalan"	"Bilingual"	117	NA	NA	"Target"	NA	2000
"cognatepriming7"	"unrelated"	20	"Catalan"	"Bilingual"	117	NA	NA	"Distractor"	NA	2000
"cognatepriming9"	"cognate"	1	"Catalan"	"Bilingual"	65	0	0	"Target"	0	100
"cognatepriming9"	"cognate"	1	"Catalan"	"Bilingual"	65	0	0	"Distractor"	0	100
"cognatepriming9"	"cognate"	2	"Catalan"	"Bilingual"	60	0	0	"Target"	0	200
"cognatepriming9"	"cognate"	2	"Catalan"	"Bilingual"	60	0	0	"Distractor"	0	200
"cognatepriming9"	"cognate"	3	"Catalan"	"Bilingual"	60	0	0	"Target"	0	300
"cognatepriming9"	"cognate"	3	"Catalan"	"Bilingual"	60	0	0	"Distractor"	0	300
"cognatepriming9"	"cognate"	4	"Catalan"	"Bilingual"	60	6	9	"Target"	0.1	400
"cognatepriming9"	"cognate"	4	"Catalan"	"Bilingual"	60	6	9	"Distractor"	0.15	400
"cognatepriming9"	"cognate"	5	"Catalan"	"Bilingual"	60	31	17	"Target"	0.516666666666667	500
"cognatepriming9"	"cognate"	5	"Catalan"	"Bilingual"	60	31	17	"Distractor"	0.283333333333333	500
"cognatepriming9"	"cognate"	6	"Catalan"	"Bilingual"	60	36	24	"Target"	0.6	600
"cognatepriming9"	"cognate"	6	"Catalan"	"Bilingual"	60	36	24	"Distractor"	0.4	600
"cognatepriming9"	"cognate"	7	"Catalan"	"Bilingual"	60	39	19	"Target"	0.65	700
"cognatepriming9"	"cognate"	7	"Catalan"	"Bilingual"	60	39	19	"Distractor"	0.316666666666667	700
"cognatepriming9"	"cognate"	8	"Catalan"	"Bilingual"	60	51	6	"Target"	0.85	800
"cognatepriming9"	"cognate"	8	"Catalan"	"Bilingual"	60	51	6	"Distractor"	0.1	800
"cognatepriming9"	"cognate"	9	"Catalan"	"Bilingual"	60	60	0	"Target"	1	900
"cognatepriming9"	"cognate"	9	"Catalan"	"Bilingual"	60	60	0	"Distractor"	0	900
"cognatepriming9"	"cognate"	10	"Catalan"	"Bilingual"	60	60	0	"Target"	1	1000
"cognatepriming9"	"cognate"	10	"Catalan"	"Bilingual"	60	60	0	"Distractor"	0	1000
"cognatepriming9"	"cognate"	11	"Catalan"	"Bilingual"	60	60	0	"Target"	1	1100
"cognatepriming9"	"cognate"	11	"Catalan"	"Bilingual"	60	60	0	"Distractor"	0	1100
"cognatepriming9"	"cognate"	12	"Catalan"	"Bilingual"	60	59	0	"Target"	0.983333333333333	1200
"cognatepriming9"	"cognate"	12	"Catalan"	"Bilingual"	60	59	0	"Distractor"	0	1200
"cognatepriming9"	"cognate"	13	"Catalan"	"Bilingual"	60	48	10	"Target"	0.8	1300
"cognatepriming9"	"cognate"	13	"Catalan"	"Bilingual"	60	48	10	"Distractor"	0.166666666666667	1300
"cognatepriming9"	"cognate"	14	"Catalan"	"Bilingual"	60	48	12	"Target"	0.8	1400
"cognatepriming9"	"cognate"	14	"Catalan"	"Bilingual"	60	48	12	"Distractor"	0.2	1400
"cognatepriming9"	"cognate"	15	"Catalan"	"Bilingual"	60	48	12	"Target"	0.8	1500
"cognatepriming9"	"cognate"	15	"Catalan"	"Bilingual"	60	48	12	"Distractor"	0.2	1500
"cognatepriming9"	"cognate"	16	"Catalan"	"Bilingual"	60	48	12	"Target"	0.8	1600
"cognatepriming9"	"cognate"	16	"Catalan"	"Bilingual"	60	48	12	"Distractor"	0.2	1600
"cognatepriming9"	"cognate"	17	"Catalan"	"Bilingual"	60	48	12	"Target"	0.8	1700
"cognatepriming9"	"cognate"	17	"Catalan"	"Bilingual"	60	48	12	"Distractor"	0.2	1700
"cognatepriming9"	"cognate"	18	"Catalan"	"Bilingual"	60	48	12	"Target"	0.8	1800
"cognatepriming9"	"cognate"	18	"Catalan"	"Bilingual"	60	48	12	"Distractor"	0.2	1800
"cognatepriming9"	"cognate"	19	"Catalan"	"Bilingual"	60	38	19	"Target"	0.633333333333333	1900
"cognatepriming9"	"cognate"	19	"Catalan"	"Bilingual"	60	38	19	"Distractor"	0.316666666666667	1900
"cognatepriming9"	"cognate"	20	"Catalan"	"Bilingual"	55	33	22	"Target"	0.6	2000
"cognatepriming9"	"cognate"	20	"Catalan"	"Bilingual"	55	33	22	"Distractor"	0.4	2000
"cognatepriming9"	"noncognate"	1	"Catalan"	"Bilingual"	91	NA	NA	"Target"	NA	100
"cognatepriming9"	"noncognate"	1	"Catalan"	"Bilingual"	91	NA	NA	"Distractor"	NA	100
"cognatepriming9"	"noncognate"	2	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	200
"cognatepriming9"	"noncognate"	2	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	200
"cognatepriming9"	"noncognate"	3	"Catalan"	"Bilingual"	84	NA	NA	"Target"	NA	300
"cognatepriming9"	"noncognate"	3	"Catalan"	"Bilingual"	84	NA	NA	"Distractor"	NA	300
"cognatepriming9"	"noncognate"	4	"Catalan"	"Bilingual"	84	3	23	"Target"	0.0357142857142857	400
"cognatepriming9"	"noncognate"	4	"Catalan"	"Bilingual"	84	3	23	"Distractor"	0.273809523809524	400
"cognatepriming9"	"noncognate"	5	"Catalan"	"Bilingual"	84	12	57	"Target"	0.142857142857143	500
"cognatepriming9"	"noncognate"	5	"Catalan"	"Bilingual"	84	12	57	"Distractor"	0.678571428571429	500
"cognatepriming9"	"noncognate"	6	"Catalan"	"Bilingual"	84	12	72	"Target"	0.142857142857143	600
"cognatepriming9"	"noncognate"	6	"Catalan"	"Bilingual"	84	12	72	"Distractor"	0.857142857142857	600
"cognatepriming9"	"noncognate"	7	"Catalan"	"Bilingual"	84	13	68	"Target"	0.154761904761905	700
"cognatepriming9"	"noncognate"	7	"Catalan"	"Bilingual"	84	13	68	"Distractor"	0.80952380952381	700
"cognatepriming9"	"noncognate"	8	"Catalan"	"Bilingual"	84	24	60	"Target"	0.285714285714286	800
"cognatepriming9"	"noncognate"	8	"Catalan"	"Bilingual"	84	24	60	"Distractor"	0.714285714285714	800
"cognatepriming9"	"noncognate"	9	"Catalan"	"Bilingual"	84	26	55	"Target"	0.30952380952381	900
"cognatepriming9"	"noncognate"	9	"Catalan"	"Bilingual"	84	26	55	"Distractor"	0.654761904761905	900
"cognatepriming9"	"noncognate"	10	"Catalan"	"Bilingual"	84	36	48	"Target"	0.428571428571429	1000
"cognatepriming9"	"noncognate"	10	"Catalan"	"Bilingual"	84	36	48	"Distractor"	0.571428571428571	1000
"cognatepriming9"	"noncognate"	11	"Catalan"	"Bilingual"	84	36	48	"Target"	0.428571428571429	1100
"cognatepriming9"	"noncognate"	11	"Catalan"	"Bilingual"	84	36	48	"Distractor"	0.571428571428571	1100
"cognatepriming9"	"noncognate"	12	"Catalan"	"Bilingual"	84	36	48	"Target"	0.428571428571429	1200
"cognatepriming9"	"noncognate"	12	"Catalan"	"Bilingual"	84	36	48	"Distractor"	0.571428571428571	1200
"cognatepriming9"	"noncognate"	13	"Catalan"	"Bilingual"	84	42	39	"Target"	0.5	1300
"cognatepriming9"	"noncognate"	13	"Catalan"	"Bilingual"	84	42	39	"Distractor"	0.464285714285714	1300
"cognatepriming9"	"noncognate"	14	"Catalan"	"Bilingual"	84	41	41	"Target"	0.488095238095238	1400
"cognatepriming9"	"noncognate"	14	"Catalan"	"Bilingual"	84	41	41	"Distractor"	0.488095238095238	1400
"cognatepriming9"	"noncognate"	15	"Catalan"	"Bilingual"	84	43	38	"Target"	0.511904761904762	1500
"cognatepriming9"	"noncognate"	15	"Catalan"	"Bilingual"	84	43	38	"Distractor"	0.452380952380952	1500
"cognatepriming9"	"noncognate"	16	"Catalan"	"Bilingual"	84	47	36	"Target"	0.55952380952381	1600
"cognatepriming9"	"noncognate"	16	"Catalan"	"Bilingual"	84	47	36	"Distractor"	0.428571428571429	1600
"cognatepriming9"	"noncognate"	17	"Catalan"	"Bilingual"	84	34	46	"Target"	0.404761904761905	1700
