"participant","age_group","lp","prime","target","trial_num","trial_type","time_bin","ot1","ot2","ot3","prop","weights","elog","logit_adjusted"
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0.846153846153846,4.6,1.52605630349505,1.70474809223843
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.0476190476190476,-3.04452243772342,-3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","25 months","Monolingual","poma","porc","20","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0.636363636363636,1.66666666666667,0.510825623765991,0.559615787935423
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","ulleres","formiga","10","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0.461538461538462,0.866666666666667,-0.143100843640673,-0.154150679827258
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0.636363636363636,1.66666666666667,0.510825623765991,0.559615787935423
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.0476190476190476,-3.04452243772342,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","25 months","Monolingual","vaca","boca","30","Cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0.636363636363636,1.66666666666667,0.510825623765991,0.559615787935423
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0.727272727272727,2.42857142857143,0.887303195000903,0.980829253011726
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.0476190476190476,-3.04452243772342,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","ampolla","colom","3","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0.692307692307692,2.11111111111111,0.747214401830221,0.810930216216329
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0.3,0.466666666666667,-0.762140052046897,-0.847297860387204
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0.909090909090909,7,1.94591014905531,2.30258509299405
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","anec","abella","13","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,0.333333333333333,0.529411764705882,-0.635988766719997,-0.693147180559945
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0.545454545454545,1.18181818181818,0.167054084663166,0.182321556793954
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","avio","mussol","25","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0.923076923076923,8.33333333333333,2.12026353620009,2.484906649788
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0.25,0.368421052631579,-0.998528830111127,-1.09861228866811
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0.7,2.14285714285714,0.762140052046897,0.847297860387203
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","barret","bolet","2","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0.6,1.44444444444444,0.367724780125317,0.405465108108164
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","boto","pernil","19","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0.0909090909090909,0.142857142857143,-1.94591014905531,-2.30258509299405
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0.363636363636364,0.6,-0.510825623765991,-0.559615787935423
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cadira","caixa","26","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0.166666666666667,0.238095238095238,-1.43508452528932,-1.6094379124341
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0.181818181818182,0.263157894736842,-1.33500106673234,-1.50407739677627
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,27,3.29583686600433,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,23,3.13549421592915,3.2188758248682
"cognatepriming59","30 months","Monolingual","cotxe","cuc","14","Cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"cognatepriming59","30 months","Monolingual","flor","fulla","23","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"cognatepriming59","30 months","Monolingual","flor","fulla","23","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"cognatepriming59","30 months","Monolingual","flor","fulla","23","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"cognatepriming59","30 months","Monolingual","flor","fulla","23","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0.75,2.71428571428571,0.998528830111127,1.09861228866811
"cognatepriming59","30 months","Monolingual","flor","fulla","23","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
